,date,price,bubble_size,bubble_color,from_address,to_address,punk_id,img_url,punk_skin_tone
15150,2021-08-23,65.0,4,#f6773d,\x48136ed91e99f3cea2e87ccf0ba3d01ac89c1be3,\x7512c6a03b4c29e95b4786a5c2045aca94eaf05e,5896,https://www.larvalabs.com/cryptopunks/cryptopunk5896.png,Light
15151,2021-09-09,94.99,4,#f6773d,\x73524bd95c9884c9f274229957d9cd67460fb38b,\xaa47a4ffc979363232c99b99fada0f2734b0aeee,5896,https://www.larvalabs.com/cryptopunks/cryptopunk5896.png,Light
15152,2021-06-26,15.0,3,#dc5d24,\x8b27de7f6a7542ee70e2420e1bc67fc479d01984,\xf22d006043c0959c77f15b0e53a9e1da65b9c5e2,5864,https://www.larvalabs.com/cryptopunks/cryptopunk5864.png,Medium
15153,2021-07-14,22.5,3,#dc5d24,\xf22d006043c0959c77f15b0e53a9e1da65b9c5e2,\x0fc9aa87c35acad336b0fbf20caf1a58dcaa19b9,5864,https://www.larvalabs.com/cryptopunks/cryptopunk5864.png,Medium
15154,2021-06-26,18.0,2,#933e18,\x8b27de7f6a7542ee70e2420e1bc67fc479d01984,\x52065b858ec5928246bdeecf82aeb0231d335291,4373,https://www.larvalabs.com/cryptopunks/cryptopunk4373.png,Dark
15155,2021-08-13,65.0,2,#933e18,\x96a6913b41b99e0f20b27148677ccdeebb16ea06,\x327788f46b5bd167676e0cc15180af017296278d,4373,https://www.larvalabs.com/cryptopunks/cryptopunk4373.png,Dark
15156,2021-09-23,114.76,2,#933e18,\x327788f46b5bd167676e0cc15180af017296278d,\xdb1cf642c4299ef486baae9ce15a66f9f8d6acc0,4373,https://www.larvalabs.com/cryptopunks/cryptopunk4373.png,Dark
15157,2022-03-11,79.96,2,#933e18,\xdb1cf642c4299ef486baae9ce15a66f9f8d6acc0,\xad4d70479cf926122ee41eca5db4e2775554dea0,4373,https://www.larvalabs.com/cryptopunks/cryptopunk4373.png,Dark
15158,2021-06-26,16.0,2,#f6773d,\x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,\x6ccc566d56645b2867baa22db0eacc7532548e4a,2440,https://www.larvalabs.com/cryptopunks/cryptopunk2440.png,Light
15159,2021-07-13,21.9,2,#f6773d,\x6ccc566d56645b2867baa22db0eacc7532548e4a,\x376ffeff9820826a564a1ba05a464b9923862418,2440,https://www.larvalabs.com/cryptopunks/cryptopunk2440.png,Light
15160,2021-07-21,22.5,2,#f6773d,\x376ffeff9820826a564a1ba05a464b9923862418,\x3fa5b646b19271033f059ec83de38738f3e3163d,2440,https://www.larvalabs.com/cryptopunks/cryptopunk2440.png,Light
15161,2021-08-27,95.0,2,#f6773d,\x3fa5b646b19271033f059ec83de38738f3e3163d,\xfe2f279d3679bac2d07cf46c93503410ef9ca448,2440,https://www.larvalabs.com/cryptopunks/cryptopunk2440.png,Light
15162,2021-08-28,123.99,2,#f6773d,\xd7047cde339f2cfe539c943ec7ae618ae2510d29,\xa2b0d83821f6e835b8598b238cb53eab664841ad,2440,https://www.larvalabs.com/cryptopunks/cryptopunk2440.png,Light
15163,2021-08-28,109.7,2,#f6773d,\xfe2f279d3679bac2d07cf46c93503410ef9ca448,\xd7047cde339f2cfe539c943ec7ae618ae2510d29,2440,https://www.larvalabs.com/cryptopunks/cryptopunk2440.png,Light
15164,2021-06-26,16.8,3,#933e18,\x2a98fcd155c9da4a28bdb32acc935836c233882a,\x6b4331048c411795a89d54484e3653107d58a64e,8637,https://www.larvalabs.com/cryptopunks/cryptopunk8637.png,Dark
15165,2021-08-27,94.02,3,#933e18,\x6b4331048c411795a89d54484e3653107d58a64e,\xf3e6ba583b960f7a8b395212fdce8a92a0df912c,8637,https://www.larvalabs.com/cryptopunks/cryptopunk8637.png,Dark
15166,2021-11-21,89.69,3,#933e18,\x62a206d9c6f3c953801a1d71d0d9891eec4e260c,\xf8ae436403100fa10603aea3c7b1ef097d61d89e,8637,https://www.larvalabs.com/cryptopunks/cryptopunk8637.png,Dark
15167,2021-06-26,14.75,2,#f6773d,\x8b27de7f6a7542ee70e2420e1bc67fc479d01984,\x4dd91f366e1ffc6bfc88a9d2af682093c9e24b0f,5952,https://www.larvalabs.com/cryptopunks/cryptopunk5952.png,Light
15168,2022-07-12,76.69,2,#f6773d,\x4dd91f366e1ffc6bfc88a9d2af682093c9e24b0f,\x0da0df4be467140e74c76257d002f52e954be4d3,5952,https://www.larvalabs.com/cryptopunks/cryptopunk5952.png,Light
15169,2021-06-27,24.69,2,#dc5d24,\x850cae094ce34c564327818631287a75d3cee6ca,\x342fd9c9202fce056384d5751099bf782e1b6788,3496,https://www.larvalabs.com/cryptopunks/cryptopunk3496.png,Medium
15170,2021-07-02,26.5,2,#dc5d24,\x342fd9c9202fce056384d5751099bf782e1b6788,\xc924f3e3a09917ea08826f4e75c3f6e0412c905e,3496,https://www.larvalabs.com/cryptopunks/cryptopunk3496.png,Medium
15171,2021-06-27,16.0,3,#dc5d24,\x38977bdaa4dd11eb44cfb36bd68575b75d467052,\xf552b22ccfd42b319631874fdaa8aeac57b46f05,7566,https://www.larvalabs.com/cryptopunks/cryptopunk7566.png,Medium
15172,2021-06-27,15.49,2,#933e18,\xa7bd745215fa1cee3e93ef2de195c5a53b6c75bb,\xbf370b6e9d97d928497c2f2d72fd74f4d9ca5825,7809,https://www.larvalabs.com/cryptopunks/cryptopunk7809.png,Dark
15173,2021-06-27,14.65,2,#933e18,\xa6e2e910515e6cf485462eeb6e454df33c60cb0e,\xb205be13e3f9f09a51b28c740e8db22061a0d8b1,3272,https://www.larvalabs.com/cryptopunks/cryptopunk3272.png,Dark
15174,2021-06-28,27.95,3,#933e18,\x83b00f9858c3a11ceee2f3f55c3b3c523a3c9620,\xe67cfb660b1be78b0b893c6100149101e6853fe5,4407,https://www.larvalabs.com/cryptopunks/cryptopunk4407.png,Dark
15175,2021-08-24,105.0,3,#933e18,\x1e5aebcfdc780da4fb506e93a0b398490fd94864,\x55e7ca8f9799c1f80b41a74c3e0058197333b47c,4407,https://www.larvalabs.com/cryptopunks/cryptopunk4407.png,Dark
15176,2021-06-28,17.75,4,#933e18,\x8b27de7f6a7542ee70e2420e1bc67fc479d01984,\xbc0cfa08b8c5e564afc417907b2b360411df5fe4,5986,https://www.larvalabs.com/cryptopunks/cryptopunk5986.png,Dark
15177,2021-07-30,28.99,4,#933e18,\xbc0cfa08b8c5e564afc417907b2b360411df5fe4,\x161b6facfa657d93469add65de9dcb855816ad40,5986,https://www.larvalabs.com/cryptopunks/cryptopunk5986.png,Dark
15178,2021-07-31,34.9,4,#933e18,\x161b6facfa657d93469add65de9dcb855816ad40,\x96e1199931a9e201a4d209262c8c379e2c0e4852,5986,https://www.larvalabs.com/cryptopunks/cryptopunk5986.png,Dark
15179,2021-08-23,66.66,4,#933e18,\x96e1199931a9e201a4d209262c8c379e2c0e4852,\x13623e2d238240efaacc390b442ef7300a16194c,5986,https://www.larvalabs.com/cryptopunks/cryptopunk5986.png,Dark
15180,2021-10-26,114.0,4,#933e18,\x13623e2d238240efaacc390b442ef7300a16194c,\x0c2f6674e075e9dc2d08796132f997ceb6ab535a,5986,https://www.larvalabs.com/cryptopunks/cryptopunk5986.png,Dark
15181,2021-06-28,16.0,2,#933e18,\x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,\x324f6ead99aeda8b0083a4445e8df08a342e22e1,3862,https://www.larvalabs.com/cryptopunks/cryptopunk3862.png,Dark
15182,2021-06-28,15.0,2,#933e18,\xf1ad946ae30a285d96ea396acd3fd22c5aa75ef8,\x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,3862,https://www.larvalabs.com/cryptopunks/cryptopunk3862.png,Dark
15184,2021-07-16,19.75,2,#933e18,\x324f6ead99aeda8b0083a4445e8df08a342e22e1,\xdaf1060f23583ee0088dabc18719965b365ed66a,3862,https://www.larvalabs.com/cryptopunks/cryptopunk3862.png,Dark
15185,2021-11-09,82.95,2,#933e18,\x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,\x3284a7c3c5a20bdd33f28d5c2bcfccc2c2514049,3862,https://www.larvalabs.com/cryptopunks/cryptopunk3862.png,Dark
15186,2022-07-03,70.5,2,#933e18,\x3284a7c3c5a20bdd33f28d5c2bcfccc2c2514049,\xcef08b762a67008aca4549529806dad9f7e285bc,3862,https://www.larvalabs.com/cryptopunks/cryptopunk3862.png,Dark
15187,2021-06-28,16.0,2,#933e18,\xf1ad946ae30a285d96ea396acd3fd22c5aa75ef8,\x07fb466e11aaa9c80d68ec85073381a7ce297ca3,3868,https://www.larvalabs.com/cryptopunks/cryptopunk3868.png,Dark
15188,2021-06-28,15.45,2,#dc5d24,\x60fe3e0e5468a3184109feda6466f42588484fa6,\x4affe16d35143db85027c05d97f56ebdc668347e,4843,https://www.larvalabs.com/cryptopunks/cryptopunk4843.png,Medium
15189,2021-07-10,18.49,2,#dc5d24,\x4affe16d35143db85027c05d97f56ebdc668347e,\x1731bdd386e021a7744282454887a87551725819,4843,https://www.larvalabs.com/cryptopunks/cryptopunk4843.png,Medium
15190,2021-09-30,108.5,2,#dc5d24,\x91338ccfb8c0adb7756034a82008531d7713009d,\xa58a6d8c77f46f70dd933ec02c0a2f3337a4a509,4843,https://www.larvalabs.com/cryptopunks/cryptopunk4843.png,Medium
15191,2021-06-28,16.0,2,#f6773d,\x01ec738293d4fa32d99374a4519b450f4db2ba54,\x4affe16d35143db85027c05d97f56ebdc668347e,2558,https://www.larvalabs.com/cryptopunks/cryptopunk2558.png,Light
15192,2021-07-16,21.45,2,#f6773d,\x4affe16d35143db85027c05d97f56ebdc668347e,\xd20b129ad49b8638404ddc42b46c0f8fe47a3045,2558,https://www.larvalabs.com/cryptopunks/cryptopunk2558.png,Light
15193,2021-08-30,125.0,2,#f6773d,\xd20b129ad49b8638404ddc42b46c0f8fe47a3045,\x0f576fe0a916ca39ee929f0cc956cfc9d2a59c12,2558,https://www.larvalabs.com/cryptopunks/cryptopunk2558.png,Light
15194,2021-06-28,14.75,3,#dc5d24,\xf413afd2992dc52c27d0cb5467cc4909ad7b3e25,\x4affe16d35143db85027c05d97f56ebdc668347e,6772,https://www.larvalabs.com/cryptopunks/cryptopunk6772.png,Medium
15195,2021-07-06,17.93,3,#dc5d24,\x4affe16d35143db85027c05d97f56ebdc668347e,\xdaf1060f23583ee0088dabc18719965b365ed66a,6772,https://www.larvalabs.com/cryptopunks/cryptopunk6772.png,Medium
15197,2021-06-28,28.0,3,#f6773d,\x80c9071d47ea0f22b4c14e61bcd90f08ca67880d,\x4f94fa697f4eaa8c25a097fa0c9d254cdb114465,2175,https://www.larvalabs.com/cryptopunks/cryptopunk2175.png,Light
15198,2021-06-28,25.5,2,#dc5d24,\x8b27de7f6a7542ee70e2420e1bc67fc479d01984,\x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,5956,https://www.larvalabs.com/cryptopunks/cryptopunk5956.png,Medium
15199,2021-07-14,31.25,2,#dc5d24,\x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,\x6336fbba58a55ee3cfc509047449176979ef044b,5956,https://www.larvalabs.com/cryptopunks/cryptopunk5956.png,Medium
15200,2021-07-27,36.5,2,#dc5d24,\x6336fbba58a55ee3cfc509047449176979ef044b,\x68a3eddc3006391503cd64654a5f39b33134213d,5956,https://www.larvalabs.com/cryptopunks/cryptopunk5956.png,Medium
15201,2021-06-29,17.0,3,#f6773d,\x1b2965dc3b1697dd10b7126ec7393d79cda2cf91,\x4affe16d35143db85027c05d97f56ebdc668347e,6574,https://www.larvalabs.com/cryptopunks/cryptopunk6574.png,Light
15202,2021-07-31,31.88,3,#f6773d,\x850cae094ce34c564327818631287a75d3cee6ca,\xff4c60814adc5ee4cdf9a57e0944b1e4678ff09c,6574,https://www.larvalabs.com/cryptopunks/cryptopunk6574.png,Light
15203,2021-07-31,27.89,3,#f6773d,\x4affe16d35143db85027c05d97f56ebdc668347e,\x850cae094ce34c564327818631287a75d3cee6ca,6574,https://www.larvalabs.com/cryptopunks/cryptopunk6574.png,Light
15205,2021-10-23,95.0,3,#dc5d24,\xff274170fef74eb2f181f900c3f14978a5c6a35a,\x25d8370d4d51b6a98a6f3c0076c025ab424600d7,8339,https://www.larvalabs.com/cryptopunks/cryptopunk8339.png,Medium
15206,2022-03-24,79.79,3,#dc5d24,\x25d8370d4d51b6a98a6f3c0076c025ab424600d7,\xe920ba2d30e812fcb02004b0253ebe168c623c66,8339,https://www.larvalabs.com/cryptopunks/cryptopunk8339.png,Medium
15207,2021-06-29,23.0,3,#dc5d24,\x8b27de7f6a7542ee70e2420e1bc67fc479d01984,\xff6c422c6e9a53200798a771f25b72b96d4eca64,4355,https://www.larvalabs.com/cryptopunks/cryptopunk4355.png,Medium
15208,2021-07-11,23.0,3,#dc5d24,\xff6c422c6e9a53200798a771f25b72b96d4eca64,\xcd2c66fe27f8c6e08a5bd42b2617a34f8854eece,4355,https://www.larvalabs.com/cryptopunks/cryptopunk4355.png,Medium
15209,2021-06-29,16.0,3,#f6773d,\x8b27de7f6a7542ee70e2420e1bc67fc479d01984,\x2a98fcd155c9da4a28bdb32acc935836c233882a,6064,https://www.larvalabs.com/cryptopunks/cryptopunk6064.png,Light
15211,2022-07-10,84.69,3,#f6773d,\x36ed2d75a82e180e0871456b15c239b73b4ee9f4,\xa786137b469f6a5e41cb753e52a8da409fa989a5,6064,https://www.larvalabs.com/cryptopunks/cryptopunk6064.png,Light
15212,2021-06-29,18.0,2,#f9a47e,\x3be89b64e1437bb18da2d26bcbe9bd3daaadfc26,\xb60589a55ae841fa979f7fd0388edd74e3144417,7840,https://www.larvalabs.com/cryptopunks/cryptopunk7840.png,Albino
15213,2021-06-29,25.0,2,#f9a47e,\x0c54a765c77a88d9cda0bd7ad9b10422848d92ef,\x0297c8d39bb7c90bfe03e60ed674d175e843d62b,5859,https://www.larvalabs.com/cryptopunks/cryptopunk5859.png,Albino
15214,2021-06-29,32.99,2,#dc5d24,\x577ebc5de943e35cdf9ecb5bbe1f7d7cb6c7c647,\xef6d69922bc2d038cb508086846524f8011c4a74,2686,https://www.larvalabs.com/cryptopunks/cryptopunk2686.png,Medium
15215,2022-01-25,72.0,2,#dc5d24,\xb66e39960aa3e1f0e3ca4a7fb1214641358e7694,\x505d79c7379ee65b6c2d6d18a0e7ab901b00756c,2686,https://www.larvalabs.com/cryptopunks/cryptopunk2686.png,Medium
15216,2021-06-29,19.25,3,#f6773d,\x2881780b4184b0f81001fb263dafb7a4271edf06,\x13f6f1134d1e6db48756253f1796916962f67eb6,4556,https://www.larvalabs.com/cryptopunks/cryptopunk4556.png,Light
15217,2022-01-10,74.0,3,#f6773d,\x13f6f1134d1e6db48756253f1796916962f67eb6,\xf142d7baff0986b50ae24e694419c65e7091f52c,4556,https://www.larvalabs.com/cryptopunks/cryptopunk4556.png,Light
15218,2021-06-29,20.0,3,#933e18,\xf40b3d16ae26262db9b19e0ec80d8a490c40bdcb,\x4b172710306decf6cfd12e8f0e6b3382d02627ed,9667,https://www.larvalabs.com/cryptopunks/cryptopunk9667.png,Dark
15219,2021-08-04,54.5,3,#933e18,\x4b172710306decf6cfd12e8f0e6b3382d02627ed,\x930af7923b8b5f8d3461ad1999ceeb8a62884b19,9667,https://www.larvalabs.com/cryptopunks/cryptopunk9667.png,Dark
15220,2022-06-19,69.69,3,#933e18,\x930af7923b8b5f8d3461ad1999ceeb8a62884b19,\x83c8f28c26bf6aaca652df1dbbe0e1b56f8baba2,9667,https://www.larvalabs.com/cryptopunks/cryptopunk9667.png,Dark
15221,2021-06-30,22.0,3,#dc5d24,\x3be89b64e1437bb18da2d26bcbe9bd3daaadfc26,\x92ea9efca8251ad18a565f5a0fbe365e34a2817e,2323,https://www.larvalabs.com/cryptopunks/cryptopunk2323.png,Medium
15222,2021-06-30,21.0,3,#dc5d24,\xf1ad946ae30a285d96ea396acd3fd22c5aa75ef8,\x2cb6be40cda9fc0c3bcbd8c63ef92c508ab2d6a2,9002,https://www.larvalabs.com/cryptopunks/cryptopunk9002.png,Medium
15223,2021-06-30,19.0,2,#dc5d24,\xec7641e298af02c19171451381c570327389b0c2,\x7be6e974dfc6e29515a91b704cf9a0fbc21d1624,258,https://www.larvalabs.com/cryptopunks/cryptopunk258.png,Medium
15224,2021-07-30,23.99,2,#dc5d24,\x5d8bff9300b6944cb2a2b88ae36fbaf8ee820afa,\x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,258,https://www.larvalabs.com/cryptopunks/cryptopunk258.png,Medium
15225,2021-07-31,34.0,2,#dc5d24,\x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,\x53f2a3de31c054f32a5ac5bf83cde29350035e46,258,https://www.larvalabs.com/cryptopunks/cryptopunk258.png,Medium
15226,2021-06-30,17.75,3,#933e18,\x8b27de7f6a7542ee70e2420e1bc67fc479d01984,\xeb09a1a4d49046fe48b981d111553d5a2b26f074,6561,https://www.larvalabs.com/cryptopunks/cryptopunk6561.png,Dark
15228,2021-06-30,75.0,4,#f6773d,\x3fcac584d0b71a9564602c1f0288ec1c0d9846cf,\x7fc4ad90afac24a39c9decab37f8fd52da363684,9400,https://www.larvalabs.com/cryptopunks/cryptopunk9400.png,Light
15229,2021-07-01,24.0,4,#f9a47e,\x1e815a8188f1b84564577c1c998f7e6b4706b752,\xdef4ed6e5aa0aea70503c91f12587a06ddc1e60f,2327,https://www.larvalabs.com/cryptopunks/cryptopunk2327.png,Albino
15230,2021-07-23,35.69,4,#f9a47e,\xdef4ed6e5aa0aea70503c91f12587a06ddc1e60f,\xc30f7fadb6b2c6e067d4658a189c2c51b322a18c,2327,https://www.larvalabs.com/cryptopunks/cryptopunk2327.png,Albino
15231,2021-08-20,68.0,4,#f9a47e,\x22aa3f5d1daffe1a9df298e79a0cf2f98c1b92ff,\x700e6729c190f0ac7dd382909520e1d00e749df6,2327,https://www.larvalabs.com/cryptopunks/cryptopunk2327.png,Albino
15232,2021-08-20,56.98,4,#f9a47e,\xc30f7fadb6b2c6e067d4658a189c2c51b322a18c,\x22aa3f5d1daffe1a9df298e79a0cf2f98c1b92ff,2327,https://www.larvalabs.com/cryptopunks/cryptopunk2327.png,Albino
15233,2021-07-01,21.5,3,#f6773d,\x8b27de7f6a7542ee70e2420e1bc67fc479d01984,\x696ed7b26f4b019ceec78dc8b9140ad64a6f354b,6065,https://www.larvalabs.com/cryptopunks/cryptopunk6065.png,Light
15234,2021-07-05,22.85,3,#f6773d,\x696ed7b26f4b019ceec78dc8b9140ad64a6f354b,\x7fc4ad90afac24a39c9decab37f8fd52da363684,6065,https://www.larvalabs.com/cryptopunks/cryptopunk6065.png,Light
15235,2021-07-17,25.0,3,#f6773d,\xb16386345672c38e6dc7d1d061e656ad9f7e7e3c,\xeb09a1a4d49046fe48b981d111553d5a2b26f074,6065,https://www.larvalabs.com/cryptopunks/cryptopunk6065.png,Light
15236,2021-07-17,23.95,3,#f6773d,\x7fc4ad90afac24a39c9decab37f8fd52da363684,\xb16386345672c38e6dc7d1d061e656ad9f7e7e3c,6065,https://www.larvalabs.com/cryptopunks/cryptopunk6065.png,Light
15237,2021-07-27,29.5,3,#f6773d,\xeb09a1a4d49046fe48b981d111553d5a2b26f074,\xc88fc1f1136c3ac5fac38b90f64c11fe8e704962,6065,https://www.larvalabs.com/cryptopunks/cryptopunk6065.png,Light
15238,2021-07-01,36.99,2,#f6773d,\xb4bb4156e5e6ca5d81041f616c27dffb253b7845,\x5dbe591f4f72a245e9110638e3195f67ecf6d0f7,8612,https://www.larvalabs.com/cryptopunks/cryptopunk8612.png,Light
15239,2021-08-21,75.0,2,#f6773d,\x2f60d06fa6795365b7b42b27fa23e3e8c8b82f66,\xc4dd8e820ff8794301c67a74f4cd024676356532,8612,https://www.larvalabs.com/cryptopunks/cryptopunk8612.png,Light
15240,2022-07-09,98.75,2,#f6773d,\xc4dd8e820ff8794301c67a74f4cd024676356532,\xb4bb4156e5e6ca5d81041f616c27dffb253b7845,8612,https://www.larvalabs.com/cryptopunks/cryptopunk8612.png,Light
15241,2021-07-01,17.0,3,#f6773d,\x42f3f76ba5202d7a4c48fd428b5613c657689bcc,\x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,2079,https://www.larvalabs.com/cryptopunks/cryptopunk2079.png,Light
15242,2021-07-02,18.5,3,#f6773d,\x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,\x1317ecfffe454f7f5b8f8d1b1e0951d6c55e9615,2079,https://www.larvalabs.com/cryptopunks/cryptopunk2079.png,Light
15243,2021-08-06,50.0,3,#f6773d,\x1317ecfffe454f7f5b8f8d1b1e0951d6c55e9615,\x0e2f4786ad2cb5cecac84b6d7ca502845994dba1,2079,https://www.larvalabs.com/cryptopunks/cryptopunk2079.png,Light
15244,2021-12-22,54.85,3,#f6773d,\x0e2f4786ad2cb5cecac84b6d7ca502845994dba1,\x3284a7c3c5a20bdd33f28d5c2bcfccc2c2514049,2079,https://www.larvalabs.com/cryptopunks/cryptopunk2079.png,Light
15245,2022-06-26,73.9,3,#f6773d,\x3284a7c3c5a20bdd33f28d5c2bcfccc2c2514049,\x86f58ad823e50e34190b597290a547301dba994e,2079,https://www.larvalabs.com/cryptopunks/cryptopunk2079.png,Light
15246,2021-07-02,20.0,3,#f9a47e,\xf1ad946ae30a285d96ea396acd3fd22c5aa75ef8,\xcd2e9610a06220071d15deac4aa0d6c78c726515,8818,https://www.larvalabs.com/cryptopunks/cryptopunk8818.png,Albino
15247,2021-07-26,25.6,3,#f9a47e,\xcd2e9610a06220071d15deac4aa0d6c78c726515,\xe2cea50ba5a302a691b93692e74786d6484db295,8818,https://www.larvalabs.com/cryptopunks/cryptopunk8818.png,Albino
15248,2021-07-02,18.0,3,#f6773d,\x77a1a28f8246da0e919a02a79479bc1591253530,\xb16386345672c38e6dc7d1d061e656ad9f7e7e3c,5468,https://www.larvalabs.com/cryptopunks/cryptopunk5468.png,Light
15249,2021-07-08,18.98,3,#f6773d,\xb16386345672c38e6dc7d1d061e656ad9f7e7e3c,\x91254a0a0febc85fae02d8975b4a65dccfc78262,5468,https://www.larvalabs.com/cryptopunks/cryptopunk5468.png,Light
15250,2021-07-03,20.5,3,#dc5d24,\xbec69dfce4c1fa8b7843fee1ca85788d84a86b06,\x7fc4ad90afac24a39c9decab37f8fd52da363684,5667,https://www.larvalabs.com/cryptopunks/cryptopunk5667.png,Medium
15251,2021-07-08,21.9,3,#dc5d24,\x7fc4ad90afac24a39c9decab37f8fd52da363684,\x4600a57f6c9ec39b02c49e7fe01544ce6cebc69e,5667,https://www.larvalabs.com/cryptopunks/cryptopunk5667.png,Medium
15252,2021-07-03,24.99,2,#f6773d,\x5ad2d727cfa73fa89d5492f2b0292ca8df7b685e,\xdf985c6f09a69ea9b69b8cba22b4b93f805fe587,234,https://www.larvalabs.com/cryptopunks/cryptopunk234.png,Light
15253,2021-07-03,26.95,3,#dc5d24,\x28c42de479e57cc0c90b8a3eceb406dc173ad7cc,\xb0dafc466871c29662e5cbf4227322c96a8ccbe9,2246,https://www.larvalabs.com/cryptopunks/cryptopunk2246.png,Medium
15254,2021-07-04,18.25,3,#dc5d24,\x77a1a28f8246da0e919a02a79479bc1591253530,\xd0add237f1cd29c58642d53c4b6a67b0bb07a7c9,5073,https://www.larvalabs.com/cryptopunks/cryptopunk5073.png,Medium
15255,2021-09-23,100.0,3,#dc5d24,\xd0add237f1cd29c58642d53c4b6a67b0bb07a7c9,\xf71032cbf238e749562bc543db47c8743074a76b,5073,https://www.larvalabs.com/cryptopunks/cryptopunk5073.png,Medium
15256,2021-07-04,18.0,3,#dc5d24,\x1c051112075feaee33bcdbe0984c2bb0db53cf47,\x5b0a56300fe42e8124e64ac273ac764571547c56,607,https://www.larvalabs.com/cryptopunks/cryptopunk607.png,Medium
15257,2021-07-04,50.0,2,#f9a47e,\xf1ad946ae30a285d96ea396acd3fd22c5aa75ef8,\x850cae094ce34c564327818631287a75d3cee6ca,7031,https://www.larvalabs.com/cryptopunks/cryptopunk7031.png,Albino
15258,2021-07-04,17.75,3,#933e18,\x06dc1e279bd44a5c3900cd127dd736e9349303a8,\x05b2ad74e7387fa6a6feacc6465f7c5ccb4f9803,8560,https://www.larvalabs.com/cryptopunks/cryptopunk8560.png,Dark
15259,2022-01-25,76.61,3,#933e18,\x65b1b96bd01926d3d60dd3c8bc452f22819443a9,\xd049b3064990869c9f73bd7896271d83325d2067,8560,https://www.larvalabs.com/cryptopunks/cryptopunk8560.png,Dark
15260,2021-07-05,25.52,4,#933e18,\xb70c1a3242e363b4772b83acdc10df94e6c3fb02,\x0cbfb2942463d96b7b8b99fc5a78531402b43387,2505,https://www.larvalabs.com/cryptopunks/cryptopunk2505.png,Dark
15261,2021-07-05,20.69,3,#933e18,\x44a3ccddccae339d05200a8f4347f83a58847e52,\x2c815fdc7a76c2e508bd0359b5b7241c2f69cbff,7655,https://www.larvalabs.com/cryptopunks/cryptopunk7655.png,Dark
15262,2021-09-21,100.0,3,#933e18,\xb47c728345b07028371b187cb4413cc977c23e95,\x91338ccfb8c0adb7756034a82008531d7713009d,7655,https://www.larvalabs.com/cryptopunks/cryptopunk7655.png,Dark
15263,2021-09-22,101.5,3,#933e18,\x91338ccfb8c0adb7756034a82008531d7713009d,\xf2012b3ae4e85b1d4499ad1caf86e1a9f4b7b76e,7655,https://www.larvalabs.com/cryptopunks/cryptopunk7655.png,Dark
15264,2021-07-05,21.0,3,#dc5d24,\x3be89b64e1437bb18da2d26bcbe9bd3daaadfc26,\xf36972bbff0bb63dbc8f2c8a93625647b32e024b,9868,https://www.larvalabs.com/cryptopunks/cryptopunk9868.png,Medium
15265,2021-10-04,116.0,3,#dc5d24,\x944f9f9b31f4de729b60e2c0b89de7cbdd5ac878,\x6f6ab434adabd69a3ddb4f6154ca666b491ddbc7,9868,https://www.larvalabs.com/cryptopunks/cryptopunk9868.png,Medium
15266,2021-07-05,30.0,4,#dc5d24,\xc24f574d6853f6f6a31c19d468a8c1b3f31c0e54,\x37ffbbee75b446b2854efff46736642be7a70a95,3406,https://www.larvalabs.com/cryptopunks/cryptopunk3406.png,Medium
15267,2022-02-06,77.0,4,#dc5d24,\x5cec084ab54cfc07785c766a74ab8e921bc6eaee,\x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,3406,https://www.larvalabs.com/cryptopunks/cryptopunk3406.png,Medium
15268,2022-02-10,84.95,4,#dc5d24,\x6639c089adfba8bb9968da643c6be208a70d6daa,\xcca410444fb27da65f4b32991ab907a6f6b9e3c3,3406,https://www.larvalabs.com/cryptopunks/cryptopunk3406.png,Medium
15269,2021-07-05,20.0,2,#933e18,\xf1ad946ae30a285d96ea396acd3fd22c5aa75ef8,\x4714a7b2b1bf8b421d048f6184e5d4d3e5131ef0,4170,https://www.larvalabs.com/cryptopunks/cryptopunk4170.png,Dark
15270,2021-07-31,32.0,2,#933e18,\xa1f61f684fe811b2124602893d252438e1196dd6,\xacf1f202160c5cfbf7d41f690ac01d2080f2edef,4170,https://www.larvalabs.com/cryptopunks/cryptopunk4170.png,Dark
15271,2021-07-05,23.0,4,#933e18,\x3be89b64e1437bb18da2d26bcbe9bd3daaadfc26,\xe9aa4441bab6534bee133b07dfe7d15a3a431fcc,5723,https://www.larvalabs.com/cryptopunks/cryptopunk5723.png,Dark
15272,2021-08-11,67.0,4,#933e18,\xe9aa4441bab6534bee133b07dfe7d15a3a431fcc,\xa81f37a19916d10c438a0af5dd75bf516d5e94d7,5723,https://www.larvalabs.com/cryptopunks/cryptopunk5723.png,Dark
15273,2021-08-27,93.0,4,#933e18,\xa81f37a19916d10c438a0af5dd75bf516d5e94d7,\x9406577195056a6e51cbc6f7488a82758bf4b3da,5723,https://www.larvalabs.com/cryptopunks/cryptopunk5723.png,Dark
