punk_id,type,gender,skin_tone,attr_count,attributes,img_dir,avg_price,img_url
6594,Human,Male,Albino,2,"['Luxurious Beard', 'Purple Hair']",../punk_imgs/6594.png,60.515,https://www.larvalabs.com/cryptopunks/cryptopunk6594.png
6595,Human,Male,Dark,3,"['Shadow Beard', 'Nerd Glasses', 'Knitted Cap']",../punk_imgs/6595.png,12.966666666666667,https://www.larvalabs.com/cryptopunks/cryptopunk6595.png
6596,Human,Male,Medium,3,"['Bandana', 'Gold Chain', 'Classic Shades']",../punk_imgs/6596.png,56.9075,https://www.larvalabs.com/cryptopunks/cryptopunk6596.png
6597,Human,Male,Light,3,"['Cap', 'Handlebars', 'Horned Rim Glasses']",../punk_imgs/6597.png,13.084999999999999,https://www.larvalabs.com/cryptopunks/cryptopunk6597.png
6598,Human,Female,Light,3,"['Big Shades', 'Black Lipstick', 'Straight Hair']",../punk_imgs/6598.png,20.433333333333334,https://www.larvalabs.com/cryptopunks/cryptopunk6598.png
6599,Human,Male,Dark,3,"['Handlebars', 'Police Cap', 'Earring']",../punk_imgs/6599.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk6599.png
6600,Human,Male,Medium,4,"['Cigarette', 'Luxurious Beard', 'Classic Shades', 'Do-rag']",../punk_imgs/6600.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk6600.png
6601,Human,Male,Dark,3,"['Front Beard', 'Police Cap', 'Horned Rim Glasses']",../punk_imgs/6601.png,37.50333333333333,https://www.larvalabs.com/cryptopunks/cryptopunk6601.png
6602,Human,Male,Medium,4,"['Shadow Beard', 'Nerd Glasses', 'Rosy Cheeks', 'Mohawk']",../punk_imgs/6602.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk6602.png
6603,Human,Female,Dark,2,"['Headband', 'Cigarette']",../punk_imgs/6603.png,34.6175,https://www.larvalabs.com/cryptopunks/cryptopunk6603.png
6604,Human,Male,Dark,2,"['Peak Spike', 'Vape']",../punk_imgs/6604.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk6604.png
6605,Human,Male,Dark,3,"['Shadow Beard', 'Horned Rim Glasses', 'Mohawk']",../punk_imgs/6605.png,1.5766666666666669,https://www.larvalabs.com/cryptopunks/cryptopunk6605.png
6606,Human,Female,Light,3,"['Blue Eye Shadow', 'Messy Hair', 'Black Lipstick']",../punk_imgs/6606.png,63.745,https://www.larvalabs.com/cryptopunks/cryptopunk6606.png
6607,Human,Male,Light,2,"['Front Beard Dark', 'Cowboy Hat']",../punk_imgs/6607.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk6607.png
6608,Human,Female,Albino,3,"['Black Lipstick', 'Purple Eye Shadow', 'Mohawk Dark']",../punk_imgs/6608.png,75.0,https://www.larvalabs.com/cryptopunks/cryptopunk6608.png
6609,Human,Male,Dark,4,"['Cigarette', 'Classic Shades', 'Earring', 'Crazy Hair']",../punk_imgs/6609.png,0.375,https://www.larvalabs.com/cryptopunks/cryptopunk6609.png
6610,Human,Male,Light,2,"['Messy Hair', 'Shadow Beard']",../punk_imgs/6610.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk6610.png
6611,Human,Male,Medium,4,"['Cap Forward', 'Silver Chain', 'Vape', 'Regular Shades']",../punk_imgs/6611.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk6611.png
6612,Human,Female,Dark,3,"['Tassle Hat', 'Hot Lipstick', 'VR']",../punk_imgs/6612.png,89.25,https://www.larvalabs.com/cryptopunks/cryptopunk6612.png
6613,Human,Female,Light,3,"['Straight Hair Blonde', 'VR', 'Earring']",../punk_imgs/6613.png,13.95,https://www.larvalabs.com/cryptopunks/cryptopunk6613.png
6614,Human,Male,Dark,3,"['Frumpy Hair', 'Nerd Glasses', 'Goat']",../punk_imgs/6614.png,15.707999999999998,https://www.larvalabs.com/cryptopunks/cryptopunk6614.png
6615,Human,Male,Light,2,"['Mohawk Thin', 'Big Beard']",../punk_imgs/6615.png,1.25,https://www.larvalabs.com/cryptopunks/cryptopunk6615.png
6616,Human,Male,Light,2,"['Normal Beard', 'Mohawk']",../punk_imgs/6616.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk6616.png
6617,Human,Male,Dark,2,"['Clown Eyes Blue', 'Top Hat']",../punk_imgs/6617.png,80.4975,https://www.larvalabs.com/cryptopunks/cryptopunk6617.png
6618,Human,Female,Light,3,"['Horned Rim Glasses', 'Straight Hair', 'Purple Lipstick']",../punk_imgs/6618.png,2.135,https://www.larvalabs.com/cryptopunks/cryptopunk6618.png
6619,Human,Male,Light,2,"['Hoodie', 'Silver Chain']",../punk_imgs/6619.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk6619.png
6620,Human,Female,Dark,2,"['Tassle Hat', 'Eye Mask']",../punk_imgs/6620.png,49.11333333333334,https://www.larvalabs.com/cryptopunks/cryptopunk6620.png
6621,Human,Female,Medium,3,"['Tassle Hat', 'Hot Lipstick', 'Cigarette']",../punk_imgs/6621.png,8.38,https://www.larvalabs.com/cryptopunks/cryptopunk6621.png
6622,Human,Male,Medium,3,"['Buck Teeth', 'Earring', 'Shaved Head']",../punk_imgs/6622.png,98.186,https://www.larvalabs.com/cryptopunks/cryptopunk6622.png
6623,Human,Male,Dark,3,"['Cap', 'Big Shades', 'Muttonchops']",../punk_imgs/6623.png,72.37,https://www.larvalabs.com/cryptopunks/cryptopunk6623.png
6624,Human,Male,Dark,3,"['Messy Hair', 'Horned Rim Glasses', 'Normal Beard']",../punk_imgs/6624.png,19.423333333333332,https://www.larvalabs.com/cryptopunks/cryptopunk6624.png
6625,Human,Female,Dark,2,"['Straight Hair', '3D Glasses']",../punk_imgs/6625.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk6625.png
6626,Human,Female,Dark,3,"['Tassle Hat', 'Purple Eye Shadow', 'Earring']",../punk_imgs/6626.png,38.325714285714284,https://www.larvalabs.com/cryptopunks/cryptopunk6626.png
6627,Human,Female,Light,4,"['Mole', 'Classic Shades', 'Wild Hair', 'Cigarette']",../punk_imgs/6627.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk6627.png
6628,Human,Male,Light,2,"['Vape', 'Crazy Hair']",../punk_imgs/6628.png,37.26,https://www.larvalabs.com/cryptopunks/cryptopunk6628.png
6629,Human,Female,Dark,3,"['Black Lipstick', 'Welding Goggles', 'Wild Blonde']",../punk_imgs/6629.png,2.45,https://www.larvalabs.com/cryptopunks/cryptopunk6629.png
6630,Human,Male,Light,2,"['Nerd Glasses', 'Headband']",../punk_imgs/6630.png,16.875,https://www.larvalabs.com/cryptopunks/cryptopunk6630.png
6631,Human,Female,Light,3,"['Purple Eye Shadow', 'Hot Lipstick', 'Half Shaved']",../punk_imgs/6631.png,18.165,https://www.larvalabs.com/cryptopunks/cryptopunk6631.png
6632,Human,Male,Albino,2,"['Peak Spike', 'Smile']",../punk_imgs/6632.png,29.043333333333333,https://www.larvalabs.com/cryptopunks/cryptopunk6632.png
6633,Human,Male,Dark,4,"['Stringy Hair', 'Earring', 'Smile', '3D Glasses']",../punk_imgs/6633.png,77.99666666666667,https://www.larvalabs.com/cryptopunks/cryptopunk6633.png
6634,Human,Male,Light,4,"['Cigarette', 'Hoodie', 'Earring', '3D Glasses']",../punk_imgs/6634.png,150.0,https://www.larvalabs.com/cryptopunks/cryptopunk6634.png
6635,Human,Male,Light,3,"['Front Beard', 'Cap Forward', 'Horned Rim Glasses']",../punk_imgs/6635.png,92.665,https://www.larvalabs.com/cryptopunks/cryptopunk6635.png
6636,Human,Male,Medium,3,"['Mohawk Thin', 'Earring', 'Mole']",../punk_imgs/6636.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk6636.png
6637,Human,Female,Albino,3,"['Messy Hair', 'Hot Lipstick', 'Earring']",../punk_imgs/6637.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk6637.png
6638,Human,Female,Albino,3,"['Silver Chain', 'Blonde Bob', 'Clown Eyes Blue']",../punk_imgs/6638.png,21.377142857142854,https://www.larvalabs.com/cryptopunks/cryptopunk6638.png
6639,Human,Male,Light,3,"['Bandana', 'Spots', 'Muttonchops']",../punk_imgs/6639.png,0.45,https://www.larvalabs.com/cryptopunks/cryptopunk6639.png
6640,Human,Female,Medium,3,"['Cap', 'Earring', 'Clown Eyes Blue']",../punk_imgs/6640.png,0.7,https://www.larvalabs.com/cryptopunks/cryptopunk6640.png
6641,Human,Male,Light,3,"['Front Beard', 'Mohawk Thin', 'Earring']",../punk_imgs/6641.png,18.8625,https://www.larvalabs.com/cryptopunks/cryptopunk6641.png
6642,Human,Male,Dark,3,"['Normal Beard Black', 'Big Shades', 'Crazy Hair']",../punk_imgs/6642.png,1.855,https://www.larvalabs.com/cryptopunks/cryptopunk6642.png
6643,Human,Male,Dark,2,"['Cigarette', 'Shaved Head']",../punk_imgs/6643.png,23.099999999999998,https://www.larvalabs.com/cryptopunks/cryptopunk6643.png
6644,Human,Male,Medium,4,"['Eye Mask', 'Normal Beard Black', 'Earring', 'Mohawk Dark']",../punk_imgs/6644.png,23.845,https://www.larvalabs.com/cryptopunks/cryptopunk6644.png
6645,Human,Male,Medium,3,"['Front Beard', 'Vape', 'Crazy Hair']",../punk_imgs/6645.png,109.38571428571429,https://www.larvalabs.com/cryptopunks/cryptopunk6645.png
6646,Human,Male,Dark,3,"['Frumpy Hair', 'Handlebars', 'Eye Patch']",../punk_imgs/6646.png,7.625,https://www.larvalabs.com/cryptopunks/cryptopunk6646.png
6647,Human,Male,Medium,4,"['Front Beard', 'Messy Hair', 'Earring', 'Eye Patch']",../punk_imgs/6647.png,45.11,https://www.larvalabs.com/cryptopunks/cryptopunk6647.png
6648,Human,Male,Medium,2,"['Goat', 'Top Hat']",../punk_imgs/6648.png,125.625,https://www.larvalabs.com/cryptopunks/cryptopunk6648.png
6649,Zombie,Male,,2,"['Front Beard Dark', 'Crazy Hair']",../punk_imgs/6649.png,326.725,https://www.larvalabs.com/cryptopunks/cryptopunk6649.png
6650,Human,Male,Light,3,"['Cap Forward', 'Goat', 'Small Shades']",../punk_imgs/6650.png,0.25,https://www.larvalabs.com/cryptopunks/cryptopunk6650.png
6651,Human,Female,Dark,2,"['Half Shaved', 'VR']",../punk_imgs/6651.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk6651.png
6652,Human,Male,Medium,2,"['Messy Hair', 'Frown']",../punk_imgs/6652.png,90.71714285714286,https://www.larvalabs.com/cryptopunks/cryptopunk6652.png
6653,Human,Male,Light,3,"['Wild Hair', 'Earring', 'Eye Patch']",../punk_imgs/6653.png,28.146666666666665,https://www.larvalabs.com/cryptopunks/cryptopunk6653.png
6654,Human,Male,Medium,3,"['Bandana', 'Front Beard Dark', 'Regular Shades']",../punk_imgs/6654.png,60.14777777777777,https://www.larvalabs.com/cryptopunks/cryptopunk6654.png
6655,Human,Male,Dark,3,"['Frown', 'Horned Rim Glasses', 'Do-rag']",../punk_imgs/6655.png,33.21333333333333,https://www.larvalabs.com/cryptopunks/cryptopunk6655.png
6656,Human,Male,Dark,2,"['Eye Mask', 'Police Cap']",../punk_imgs/6656.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk6656.png
6657,Human,Male,Medium,2,"['Frown', 'Headband']",../punk_imgs/6657.png,3.95,https://www.larvalabs.com/cryptopunks/cryptopunk6657.png
6658,Human,Male,Light,2,"['Vampire Hair', 'Earring']",../punk_imgs/6658.png,28.758,https://www.larvalabs.com/cryptopunks/cryptopunk6658.png
6659,Human,Male,Albino,2,"['Mustache', 'Mohawk Dark']",../punk_imgs/6659.png,26.369999999999997,https://www.larvalabs.com/cryptopunks/cryptopunk6659.png
6660,Human,Male,Dark,4,"['Mohawk Thin', 'Chinstrap', 'Earring', 'Pipe']",../punk_imgs/6660.png,18.98,https://www.larvalabs.com/cryptopunks/cryptopunk6660.png
6661,Human,Male,Light,2,"['Wild Hair', 'Smile']",../punk_imgs/6661.png,0.1,https://www.larvalabs.com/cryptopunks/cryptopunk6661.png
6662,Human,Female,Medium,3,"['Stringy Hair', 'Purple Lipstick', 'Clown Eyes Blue']",../punk_imgs/6662.png,68.86999999999999,https://www.larvalabs.com/cryptopunks/cryptopunk6662.png
6663,Human,Female,Dark,3,"['Mole', 'Welding Goggles', 'Half Shaved']",../punk_imgs/6663.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk6663.png
6664,Human,Female,Light,2,"['Knitted Cap', 'Cigarette']",../punk_imgs/6664.png,62.995,https://www.larvalabs.com/cryptopunks/cryptopunk6664.png
6665,Human,Female,Light,4,"['Tassle Hat', 'Eye Mask', 'Black Lipstick', 'Earring']",../punk_imgs/6665.png,10.16,https://www.larvalabs.com/cryptopunks/cryptopunk6665.png
6666,Human,Female,Albino,4,"['Orange Side', 'Black Lipstick', 'Earring', 'Clown Eyes Blue']",../punk_imgs/6666.png,40.37,https://www.larvalabs.com/cryptopunks/cryptopunk6666.png
6667,Human,Female,Medium,5,"['Gold Chain', 'Purple Lipstick', 'Earring', 'Straight Hair Dark', 'Nerd Glasses']",../punk_imgs/6667.png,105.0,https://www.larvalabs.com/cryptopunks/cryptopunk6667.png
6668,Human,Female,Albino,3,"['Black Lipstick', 'Horned Rim Glasses', 'Dark Hair']",../punk_imgs/6668.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk6668.png
6669,Human,Male,Dark,4,"['Front Beard', 'Police Cap', 'VR', 'Mole']",../punk_imgs/6669.png,29.913333333333338,https://www.larvalabs.com/cryptopunks/cryptopunk6669.png
6670,Human,Male,Light,2,"['Cigarette', 'Hoodie']",../punk_imgs/6670.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk6670.png
6671,Human,Male,Medium,3,"['Normal Beard Black', 'Earring', 'Shaved Head']",../punk_imgs/6671.png,1.145,https://www.larvalabs.com/cryptopunks/cryptopunk6671.png
6672,Human,Male,Light,2,"['Crazy Hair', 'Regular Shades']",../punk_imgs/6672.png,14.0,https://www.larvalabs.com/cryptopunks/cryptopunk6672.png
6673,Human,Male,Albino,3,"['Smile', 'Shaved Head', 'Small Shades']",../punk_imgs/6673.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk6673.png
6674,Human,Female,Dark,4,"['Orange Side', 'Black Lipstick', 'Green Eye Shadow', 'Earring']",../punk_imgs/6674.png,99.99,https://www.larvalabs.com/cryptopunks/cryptopunk6674.png
6675,Human,Male,Light,3,"['Chinstrap', 'Headband', 'Regular Shades']",../punk_imgs/6675.png,0.17444,https://www.larvalabs.com/cryptopunks/cryptopunk6675.png
6676,Human,Male,Light,2,"['Mohawk Thin', 'Silver Chain']",../punk_imgs/6676.png,74.44624999999999,https://www.larvalabs.com/cryptopunks/cryptopunk6676.png
6677,Human,Male,Dark,3,"['Cap Forward', 'Gold Chain', 'Chinstrap']",../punk_imgs/6677.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk6677.png
6678,Human,Female,Light,3,"['Horned Rim Glasses', 'Dark Hair', 'Purple Lipstick']",../punk_imgs/6678.png,56.44,https://www.larvalabs.com/cryptopunks/cryptopunk6678.png
6679,Human,Male,Light,3,"['Stringy Hair', 'Chinstrap', 'Eye Patch']",../punk_imgs/6679.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk6679.png
6680,Human,Male,Dark,3,"['Cigarette', 'Luxurious Beard', 'Police Cap']",../punk_imgs/6680.png,0.6,https://www.larvalabs.com/cryptopunks/cryptopunk6680.png
6681,Human,Female,Dark,1,['Clown Eyes Green'],../punk_imgs/6681.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk6681.png
6682,Human,Male,Medium,3,"['Cigarette', 'Frown', 'Headband']",../punk_imgs/6682.png,6.8999999999999995,https://www.larvalabs.com/cryptopunks/cryptopunk6682.png
6683,Human,Male,Dark,2,"['Handlebars', 'Shaved Head']",../punk_imgs/6683.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk6683.png
6684,Human,Male,Medium,2,"['Big Shades', 'Purple Hair']",../punk_imgs/6684.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk6684.png
6685,Human,Male,Dark,2,"['Bandana', 'Clown Eyes Blue']",../punk_imgs/6685.png,29.59,https://www.larvalabs.com/cryptopunks/cryptopunk6685.png
6686,Human,Female,Light,2,"['Knitted Cap', 'Clown Eyes Green']",../punk_imgs/6686.png,18.88,https://www.larvalabs.com/cryptopunks/cryptopunk6686.png
6687,Human,Male,Albino,3,"['Police Cap', 'Big Shades', 'Gold Chain']",../punk_imgs/6687.png,0.3,https://www.larvalabs.com/cryptopunks/cryptopunk6687.png
6688,Human,Female,Dark,2,"['Knitted Cap', 'Green Eye Shadow']",../punk_imgs/6688.png,25.0,https://www.larvalabs.com/cryptopunks/cryptopunk6688.png
6689,Human,Male,Albino,3,"['Bandana', 'Front Beard Dark', 'Earring']",../punk_imgs/6689.png,28.979999999999997,https://www.larvalabs.com/cryptopunks/cryptopunk6689.png
6690,Human,Female,Medium,3,"['Black Lipstick', 'Straight Hair Dark', 'Cigarette']",../punk_imgs/6690.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk6690.png
6691,Human,Male,Medium,4,"['Front Beard', 'Earring', 'Horned Rim Glasses', 'Knitted Cap']",../punk_imgs/6691.png,23.064444444444444,https://www.larvalabs.com/cryptopunks/cryptopunk6691.png
6692,Human,Male,Medium,2,"['Cigarette', 'Mohawk']",../punk_imgs/6692.png,0.245,https://www.larvalabs.com/cryptopunks/cryptopunk6692.png
6693,Human,Male,Dark,4,"['Luxurious Beard', 'Purple Hair', 'Classic Shades', 'Earring']",../punk_imgs/6693.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk6693.png
6694,Human,Male,Dark,4,"['Luxurious Beard', 'Buck Teeth', 'Vape', 'Shaved Head']",../punk_imgs/6694.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk6694.png
6695,Human,Female,Dark,2,"['Big Shades', 'Headband']",../punk_imgs/6695.png,5.09,https://www.larvalabs.com/cryptopunks/cryptopunk6695.png
6696,Human,Female,Light,3,"['Green Eye Shadow', 'Crazy Hair', 'Purple Lipstick']",../punk_imgs/6696.png,79.595,https://www.larvalabs.com/cryptopunks/cryptopunk6696.png
6697,Human,Male,Medium,4,"['Cigarette', 'Front Beard', 'Messy Hair', 'Horned Rim Glasses']",../punk_imgs/6697.png,17.674999999999997,https://www.larvalabs.com/cryptopunks/cryptopunk6697.png
6698,Human,Female,Medium,3,"['Clown Eyes Green', 'Headband', 'Hot Lipstick']",../punk_imgs/6698.png,25.25,https://www.larvalabs.com/cryptopunks/cryptopunk6698.png
6699,Human,Female,Light,3,"['Blue Eye Shadow', 'Wild Hair', 'Purple Lipstick']",../punk_imgs/6699.png,2.966666666666667,https://www.larvalabs.com/cryptopunks/cryptopunk6699.png
6700,Human,Male,Medium,3,"['Mohawk Thin', 'Big Beard', 'Mole']",../punk_imgs/6700.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk6700.png
6701,Human,Male,Medium,2,"['Top Hat', 'Medical Mask']",../punk_imgs/6701.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk6701.png
6702,Human,Male,Light,2,"['Big Shades', 'Knitted Cap']",../punk_imgs/6702.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk6702.png
6703,Human,Female,Medium,4,"['Mole', 'Black Lipstick', 'Green Eye Shadow', 'Blonde Bob']",../punk_imgs/6703.png,29.49,https://www.larvalabs.com/cryptopunks/cryptopunk6703.png
6704,Zombie,Male,,3,"['Cigarette', 'Earring', 'Rosy Cheeks']",../punk_imgs/6704.png,192.5,https://www.larvalabs.com/cryptopunks/cryptopunk6704.png
6705,Human,Male,Medium,4,"['Stringy Hair', 'Shadow Beard', 'Earring', 'Regular Shades']",../punk_imgs/6705.png,35.55833333333334,https://www.larvalabs.com/cryptopunks/cryptopunk6705.png
6706,Human,Female,Medium,2,"['Spots', 'Wild Blonde']",../punk_imgs/6706.png,61.7475,https://www.larvalabs.com/cryptopunks/cryptopunk6706.png
6707,Human,Female,Light,2,"['Purple Eye Shadow', 'Pigtails']",../punk_imgs/6707.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk6707.png
6708,Human,Female,Medium,3,"['Wild White Hair', 'Black Lipstick', 'Regular Shades']",../punk_imgs/6708.png,29.49,https://www.larvalabs.com/cryptopunks/cryptopunk6708.png
6709,Human,Male,Light,3,"['Stringy Hair', 'Shadow Beard', 'Small Shades']",../punk_imgs/6709.png,77.66666666666667,https://www.larvalabs.com/cryptopunks/cryptopunk6709.png
6710,Human,Female,Light,3,"['Mole', 'Mohawk', 'Hot Lipstick']",../punk_imgs/6710.png,3.8366666666666664,https://www.larvalabs.com/cryptopunks/cryptopunk6710.png
6711,Human,Female,Medium,3,"['Rosy Cheeks', 'Blonde Bob', '3D Glasses']",../punk_imgs/6711.png,0.75,https://www.larvalabs.com/cryptopunks/cryptopunk6711.png
6712,Human,Female,Medium,3,"['Clown Nose', 'Horned Rim Glasses', 'Wild Hair']",../punk_imgs/6712.png,65.02250000000001,https://www.larvalabs.com/cryptopunks/cryptopunk6712.png
6713,Human,Male,Albino,2,"['Big Shades', 'Shaved Head']",../punk_imgs/6713.png,25.0,https://www.larvalabs.com/cryptopunks/cryptopunk6713.png
6714,Human,Female,Medium,2,"['Blonde Short', 'Regular Shades']",../punk_imgs/6714.png,49.9925,https://www.larvalabs.com/cryptopunks/cryptopunk6714.png
6715,Human,Male,Albino,4,"['Peak Spike', 'Chinstrap', 'Nerd Glasses', 'Pipe']",../punk_imgs/6715.png,71.94,https://www.larvalabs.com/cryptopunks/cryptopunk6715.png
6716,Human,Female,Albino,3,"['Big Shades', 'Bandana', 'Earring']",../punk_imgs/6716.png,30.475,https://www.larvalabs.com/cryptopunks/cryptopunk6716.png
6717,Human,Male,Light,2,"['Stringy Hair', 'Smile']",../punk_imgs/6717.png,0.1,https://www.larvalabs.com/cryptopunks/cryptopunk6717.png
6718,Human,Female,Dark,4,"['Purple Eye Shadow', 'Crazy Hair', 'Purple Lipstick', 'Earring']",../punk_imgs/6718.png,30.863333333333333,https://www.larvalabs.com/cryptopunks/cryptopunk6718.png
6719,Human,Male,Dark,2,"['Goat', 'Cowboy Hat']",../punk_imgs/6719.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk6719.png
6720,Human,Female,Medium,3,"['Pilot Helmet', 'Earring', 'Cigarette']",../punk_imgs/6720.png,74.33333333333333,https://www.larvalabs.com/cryptopunks/cryptopunk6720.png
6721,Human,Male,Medium,2,"['Hoodie', 'Smile']",../punk_imgs/6721.png,299.5,https://www.larvalabs.com/cryptopunks/cryptopunk6721.png
6722,Human,Male,Dark,2,"['Stringy Hair', 'Nerd Glasses']",../punk_imgs/6722.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk6722.png
6723,Human,Female,Albino,3,"['Clown Nose', 'Green Eye Shadow', 'Wild Blonde']",../punk_imgs/6723.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk6723.png
6724,Human,Male,Dark,4,"['Frown', 'Earring', 'Normal Beard', 'Mohawk']",../punk_imgs/6724.png,0.8966666666666668,https://www.larvalabs.com/cryptopunks/cryptopunk6724.png
6725,Human,Male,Dark,3,"['Stringy Hair', 'Big Shades', 'Earring']",../punk_imgs/6725.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk6725.png
6726,Human,Male,Dark,3,"['Big Shades', 'Rosy Cheeks', 'Do-rag']",../punk_imgs/6726.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk6726.png
