punk_id,type,gender,skin_tone,count,accessories,img_dir
361, Human, Male, Medium,1, Mohawk Dark,./imgs/361.png
362, Human, Male, Medium,3, Eye Mask / Peak Spike / Shadow Beard,./imgs/362.png
363, Human, Male, Albino,3, Shadow Beard / Nerd Glasses / Cowboy Hat,./imgs/363.png
364, Human, Male, Albino,2, Normal Beard Black / Hoodie,./imgs/364.png
365, Human, Male, Light,2, Normal Beard / Do-rag,./imgs/365.png
366, Human, Male, Medium,3, Eye Mask / Earring / Mohawk,./imgs/366.png
367, Human, Male, Dark,1, Clown Hair Green,./imgs/367.png
368, Human, Female, Medium,2, Frumpy Hair / Purple Lipstick,./imgs/368.png
369, Human, Male, Light,3, Luxurious Beard / Fedora / Earring,./imgs/369.png
370, Human, Male, Dark,4, Cigarette / Peak Spike / Rosy Cheeks / Small Shades,./imgs/370.png
371, Human, Female, Medium,1, Frumpy Hair,./imgs/371.png
372, Ape, Male, ,1, Cap Forward,./imgs/372.png
373, Human, Male, Dark,2, Earring / Headband,./imgs/373.png
374, Human, Female, Dark,2, Bandana / Clown Eyes Blue,./imgs/374.png
375, Human, Female, Light,2, Green Eye Shadow / Wild Hair,./imgs/375.png
376, Human, Female, Light,2, Half Shaved / Nerd Glasses,./imgs/376.png
377, Human, Male, Albino,5, Cigarette / Earring / Normal Beard / Headband / Regular Shades,./imgs/377.png
378, Human, Female, Dark,2, Frumpy Hair / Earring,./imgs/378.png
379, Human, Female, Light,3, Mohawk Thin / Purple Lipstick / Earring,./imgs/379.png
380, Human, Female, Light,3, Black Lipstick / Wild Hair / Earring,./imgs/380.png
381, Human, Female, Light,2, Knitted Cap / Purple Lipstick,./imgs/381.png
382, Human, Female, Light,2, Pilot Helmet / Cigarette,./imgs/382.png
383, Human, Female, Medium,2, Green Eye Shadow / Straight Hair Blonde,./imgs/383.png
384, Human, Female, Medium,3, Bandana / Classic Shades / Purple Lipstick,./imgs/384.png
385, Human, Female, Medium,2, Choker / Wild Hair,./imgs/385.png
386, Human, Male, Medium,2, Earring / Do-rag,./imgs/386.png
387, Human, Male, Medium,3, Cap Forward / Gold Chain / Pipe,./imgs/387.png
388, Human, Female, Medium,3, Straight Hair Blonde / Hot Lipstick / Clown Eyes Blue,./imgs/388.png
389, Human, Male, Light,2, Rosy Cheeks / Do-rag,./imgs/389.png
390, Human, Female, Light,1, Messy Hair,./imgs/390.png
391, Human, Female, Dark,3, Eye Mask / Black Lipstick / Wild Blonde,./imgs/391.png
392, Human, Male, Medium,1, Shaved Head,./imgs/392.png
393, Human, Male, Light,3, Cigarette / Cap Forward / VR,./imgs/393.png
394, Human, Female, Light,2, Pink With Hat / Earring,./imgs/394.png
395, Human, Male, Light,3, Cap Forward / Earring / Normal Beard,./imgs/395.png
396, Human, Female, Medium,1, Straight Hair Blonde,./imgs/396.png
397, Human, Male, Medium,1, Cowboy Hat,./imgs/397.png
398, Human, Male, Dark,1, Bandana,./imgs/398.png
399, Human, Male, Dark,2, Purple Hair / Small Shades,./imgs/399.png
400, Human, Female, Medium,3, Purple Eye Shadow / Purple Lipstick / Blonde Bob,./imgs/400.png
401, Human, Male, Dark,3, Frumpy Hair / Earring / Big Beard,./imgs/401.png
402, Human, Male, Dark,2, Mohawk Thin / Front Beard Dark,./imgs/402.png
403, Human, Male, Dark,2, Classic Shades / Clown Hair Green,./imgs/403.png
404, Human, Female, Light,3, Orange Side / Silver Chain / Cigarette,./imgs/404.png
405, Human, Female, Medium,1, Messy Hair,./imgs/405.png
406, Human, Male, Dark,2, Hoodie / Nerd Glasses,./imgs/406.png
407, Human, Female, Light,3, Wild Blonde / Purple Lipstick / Earring,./imgs/407.png
408, Human, Male, Dark,1, Cap Forward,./imgs/408.png
409, Human, Female, Light,2, Knitted Cap / Black Lipstick,./imgs/409.png
410, Human, Male, Albino,2, Headband / Eye Patch,./imgs/410.png
411, Human, Female, Light,3, Black Lipstick / Wild Hair / Clown Eyes Blue,./imgs/411.png
412, Human, Male, Albino,3, Purple Hair / Classic Shades / Earring,./imgs/412.png
413, Human, Female, Albino,1, Straight Hair,./imgs/413.png
414, Human, Male, Light,3, Shadow Beard / Earring / Top Hat,./imgs/414.png
415, Human, Male, Light,4, Frown / Police Cap / Small Shades / Mole,./imgs/415.png
416, Human, Male, Dark,3, Cigarette / Hoodie / Smile,./imgs/416.png
417, Human, Female, Dark,1, Straight Hair Dark,./imgs/417.png
418, Human, Female, Dark,3, Vape / Wild White Hair / Black Lipstick,./imgs/418.png
419, Human, Female, Medium,2, Bandana / Earring,./imgs/419.png
420, Human, Male, Albino,2, Earring / Crazy Hair,./imgs/420.png
421, Human, Male, Medium,2, Front Beard / Wild Hair,./imgs/421.png
422, Human, Female, Light,4, Purple Eye Shadow / Dark Hair / Purple Lipstick / Earring,./imgs/422.png
423, Human, Male, Dark,2, Clown Eyes Blue / Shaved Head,./imgs/423.png
424, Human, Male, Albino,3, Hoodie / Muttonchops / Regular Shades,./imgs/424.png
425, Human, Female, Dark,3, Messy Hair / Black Lipstick / Horned Rim Glasses,./imgs/425.png
426, Human, Male, Dark,2, Peak Spike / Big Shades,./imgs/426.png
427, Human, Female, Dark,1, Messy Hair,./imgs/427.png
428, Human, Female, Dark,1, Purple Eye Shadow,./imgs/428.png
429, Human, Male, Medium,2, Police Cap / Smile,./imgs/429.png
430, Human, Female, Dark,3, Dark Hair / Purple Lipstick / Earring,./imgs/430.png
431, Human, Female, Dark,2, Horned Rim Glasses / Headband,./imgs/431.png
432, Human, Male, Medium,3, Cigarette / Messy Hair / Earring,./imgs/432.png
433, Human, Male, Medium,4, Mohawk Thin / Earring / Normal Beard / Regular Shades,./imgs/433.png
434, Human, Male, Albino,2, Frumpy Hair / Eye Mask,./imgs/434.png
435, Human, Male, Medium,2, Mohawk Thin / Muttonchops,./imgs/435.png
436, Human, Male, Medium,1, Medical Mask,./imgs/436.png
437, Human, Male, Light,3, Front Beard Dark / Crazy Hair / Eye Patch,./imgs/437.png
438, Human, Female, Medium,1, Mohawk Dark,./imgs/438.png
439, Human, Male, Medium,2, Shadow Beard / Knitted Cap,./imgs/439.png
440, Human, Female, Dark,2, Black Lipstick / Blonde Short,./imgs/440.png
441, Human, Male, Dark,2, Stringy Hair / Shadow Beard,./imgs/441.png
442, Human, Male, Light,2, Front Beard / Cowboy Hat,./imgs/442.png
443, Human, Female, Dark,1, Wild Blonde,./imgs/443.png
444, Human, Male, Dark,3, Shadow Beard / Earring / Do-rag,./imgs/444.png
445, Human, Female, Dark,4, Pipe / Pilot Helmet / Purple Lipstick / Earring,./imgs/445.png
446, Human, Female, Medium,3, Straight Hair Blonde / Cigarette / Nerd Glasses,./imgs/446.png
447, Human, Male, Medium,2, Stringy Hair / Big Shades,./imgs/447.png
448, Human, Male, Light,1, Shaved Head,./imgs/448.png
449, Human, Female, Medium,3, Straight Hair / Purple Lipstick / Cigarette,./imgs/449.png
450, Human, Male, Medium,3, Cigarette / Fedora / Small Shades,./imgs/450.png
451, Human, Male, Dark,1, Do-rag,./imgs/451.png
452, Human, Male, Albino,1, Knitted Cap,./imgs/452.png
453, Human, Male, Medium,2, Cap / Buck Teeth,./imgs/453.png
454, Human, Male, Dark,3, Messy Hair / Chinstrap / Medical Mask,./imgs/454.png
455, Human, Male, Dark,3, Luxurious Beard / Top Hat / VR,./imgs/455.png
456, Human, Male, Medium,4, Mohawk Thin / Spots / Earring / Nerd Glasses,./imgs/456.png
457, Human, Male, Light,3, Chinstrap / Knitted Cap / 3D Glasses,./imgs/457.png
458, Human, Male, Dark,3, Normal Beard Black / Cap / Earring,./imgs/458.png
459, Human, Male, Dark,1, Police Cap,./imgs/459.png
460, Human, Female, Light,5, Black Lipstick / Choker / Classic Shades / Earring / Mohawk Dark,./imgs/460.png
461, Human, Male, Dark,2, Knitted Cap / Smile,./imgs/461.png
462, Human, Male, Dark,3, Clown Nose / Cap Forward / Regular Shades,./imgs/462.png
463, Human, Male, Medium,2, Bandana / Vape,./imgs/463.png
464, Human, Female, Dark,2, Hot Lipstick / Mohawk Dark,./imgs/464.png
465, Human, Male, Light,3, Hoodie / Pipe / 3D Glasses,./imgs/465.png
466, Human, Female, Medium,2, Purple Lipstick / Blonde Bob,./imgs/466.png
467, Human, Male, Light,3, Front Beard / Purple Hair / Classic Shades,./imgs/467.png
468, Human, Male, Dark,1, Peak Spike,./imgs/468.png
469, Human, Female, Light,1, Frumpy Hair,./imgs/469.png
470, Human, Male, Dark,3, Big Shades / Knitted Cap / Mole,./imgs/470.png
471, Human, Female, Dark,2, Clown Eyes Green / Stringy Hair,./imgs/471.png
472, Human, Male, Dark,3, Wild Hair / Mustache / Regular Shades,./imgs/472.png
473, Human, Female, Light,2, Green Eye Shadow / Straight Hair Dark,./imgs/473.png
474, Human, Female, Dark,2, Pigtails / Cigarette,./imgs/474.png
475, Human, Female, Albino,1, Crazy Hair,./imgs/475.png
476, Human, Male, Medium,4, Muttonchops / Nerd Glasses / Pipe / Mohawk,./imgs/476.png
477, Human, Female, Medium,2, Purple Lipstick / Mohawk Dark,./imgs/477.png
478, Human, Male, Dark,2, Cigarette / Peak Spike,./imgs/478.png
479, Human, Female, Light,2, Regular Shades / Dark Hair,./imgs/479.png
480, Human, Male, Medium,3, Chinstrap / Earring / Top Hat,./imgs/480.png
481, Human, Female, Light,2, Wild Hair / Nerd Glasses,./imgs/481.png
482, Human, Female, Light,2, Tassle Hat / Hot Lipstick,./imgs/482.png
483, Human, Male, Light,2, Stringy Hair / Mustache,./imgs/483.png
484, Human, Male, Dark,2, Nerd Glasses / Knitted Cap,./imgs/484.png
485, Human, Male, Medium,4, Earring / Headband / 3D Glasses / Big Beard,./imgs/485.png
486, Human, Female, Medium,2, Straight Hair Blonde / Hot Lipstick,./imgs/486.png
487, Human, Male, Dark,1, Crazy Hair,./imgs/487.png
488, Human, Female, Medium,3, Mole / Half Shaved / Earring,./imgs/488.png
489, Human, Male, Dark,2, Classic Shades / Do-rag,./imgs/489.png
490, Human, Female, Light,2, Pigtails / Earring,./imgs/490.png
491, Human, Female, Light,3, Blue Eye Shadow / Hot Lipstick / Half Shaved,./imgs/491.png
492, Human, Male, Light,3, Shadow Beard / Classic Shades / Shaved Head,./imgs/492.png
493, Human, Female, Dark,2, Wild Blonde / Purple Lipstick,./imgs/493.png
494, Human, Male, Light,2, Stringy Hair / Front Beard Dark,./imgs/494.png
495, Human, Male, Dark,2, Crazy Hair / Smile,./imgs/495.png
496, Human, Male, Medium,4, Normal Beard Black / Cap / Earring / Small Shades,./imgs/496.png
497, Human, Male, Light,2, Peak Spike / Mustache,./imgs/497.png
498, Human, Female, Light,2, Blonde Short / Earring,./imgs/498.png
499, Human, Female, Light,3, Welding Goggles / Straight Hair Blonde / Cigarette,./imgs/499.png
500, Human, Female, Medium,1, Straight Hair,./imgs/500.png
501, Human, Female, Medium,2, Pilot Helmet / Earring,./imgs/501.png
502, Human, Male, Light,3, Earring / Normal Beard / Headband,./imgs/502.png
503, Human, Male, Light,2, Front Beard Dark / Mohawk Dark,./imgs/503.png
504, Human, Female, Dark,3, Black Lipstick / Pilot Helmet / Earring,./imgs/504.png
505, Human, Male, Medium,2, Normal Beard / Headband,./imgs/505.png
506, Human, Male, Medium,2, Messy Hair / Big Shades,./imgs/506.png
507, Human, Female, Medium,2, Hot Lipstick / Dark Hair,./imgs/507.png
508, Human, Male, Medium,2, Earring / Knitted Cap,./imgs/508.png
509, Human, Female, Dark,2, Regular Shades / Wild Hair,./imgs/509.png
510, Human, Male, Medium,0, ,./imgs/510.png
511, Human, Male, Medium,2, Bandana / Mole,./imgs/511.png
512, Human, Male, Dark,2, Cigarette / Hoodie,./imgs/512.png
513, Human, Male, Light,1, Knitted Cap,./imgs/513.png
514, Human, Female, Albino,3, Straight Hair / Eye Patch / Hot Lipstick,./imgs/514.png
515, Human, Male, Albino,2, Normal Beard / Mohawk Dark,./imgs/515.png
516, Human, Male, Medium,3, Normal Beard / 3D Glasses / Cowboy Hat,./imgs/516.png
517, Human, Male, Medium,3, Messy Hair / Goat / Pipe,./imgs/517.png
518, Human, Male, Medium,3, Earring / VR / Mohawk,./imgs/518.png
519, Human, Male, Light,1, Frumpy Hair,./imgs/519.png
520, Human, Male, Light,3, Hoodie / Handlebars / Regular Shades,./imgs/520.png
521, Human, Female, Albino,1, Blonde Bob,./imgs/521.png
522, Human, Female, Light,2, Blonde Bob / Nerd Glasses,./imgs/522.png
523, Human, Male, Medium,2, Stringy Hair / Smile,./imgs/523.png
524, Human, Male, Dark,2, Muttonchops / Purple Hair,./imgs/524.png
525, Human, Female, Medium,4, Silver Chain / Hot Lipstick / Earring / Straight Hair Dark,./imgs/525.png
526, Human, Male, Albino,2, Vampire Hair / Mole,./imgs/526.png
527, Human, Female, Light,3, Straight Hair Blonde / Hot Lipstick / Regular Shades,./imgs/527.png
528, Human, Female, Light,1, Mohawk,./imgs/528.png
529, Human, Female, Medium,1, Headband,./imgs/529.png
530, Human, Female, Medium,1, Blonde Bob,./imgs/530.png
531, Human, Male, Dark,2, Earring / Knitted Cap,./imgs/531.png
532, Human, Female, Dark,1, Mohawk Dark,./imgs/532.png
533, Human, Male, Light,2, Peak Spike / Spots,./imgs/533.png
534, Human, Female, Dark,2, Pigtails / VR,./imgs/534.png
535, Human, Male, Medium,3, Mustache / Knitted Cap / Mole,./imgs/535.png
536, Human, Male, Dark,3, Hoodie / Horned Rim Glasses / Normal Beard,./imgs/536.png
537, Human, Female, Dark,2, Pink With Hat / Purple Lipstick,./imgs/537.png
538, Human, Female, Medium,3, Knitted Cap / Green Eye Shadow / Hot Lipstick,./imgs/538.png
539, Human, Male, Albino,3, Mustache / VR / Mohawk Dark,./imgs/539.png
540, Human, Male, Light,2, Shadow Beard / Mohawk,./imgs/540.png
541, Human, Male, Light,3, Messy Hair / Front Beard Dark / Nerd Glasses,./imgs/541.png
542, Human, Male, Medium,4, Stringy Hair / Goat / Medical Mask / Regular Shades,./imgs/542.png
543, Human, Male, Medium,3, Stringy Hair / Mustache / Earring,./imgs/543.png
544, Human, Male, Medium,1, Crazy Hair,./imgs/544.png
545, Human, Female, Dark,2, Messy Hair / VR,./imgs/545.png
546, Human, Male, Medium,3, Frown / Headband / Small Shades,./imgs/546.png
547, Human, Female, Medium,2, Knitted Cap / Earring,./imgs/547.png
548, Human, Female, Dark,2, Black Lipstick / Frumpy Hair,./imgs/548.png
549, Human, Male, Albino,1, 3D Glasses,./imgs/549.png
550, Human, Male, Medium,2, Earring / Top Hat,./imgs/550.png
551, Human, Male, Medium,2, Peak Spike / Earring,./imgs/551.png
552, Human, Male, Medium,3, Front Beard / VR / Do-rag,./imgs/552.png
553, Human, Female, Dark,2, Wild Hair / 3D Glasses,./imgs/553.png
554, Human, Female, Dark,2, Wild Hair / Purple Lipstick,./imgs/554.png
555, Human, Male, Dark,3, Earring / Horned Rim Glasses / Mohawk,./imgs/555.png
556, Human, Male, Dark,2, Messy Hair / Shadow Beard,./imgs/556.png
557, Human, Male, Dark,3, Normal Beard Black / Crazy Hair / Small Shades,./imgs/557.png
558, Human, Male, Albino,2, Earring / Mohawk Dark,./imgs/558.png
559, Human, Female, Medium,1, Mohawk Thin,./imgs/559.png
560, Human, Female, Medium,2, Black Lipstick / Blonde Bob,./imgs/560.png
561, Human, Male, Medium,2, Top Hat / 3D Glasses,./imgs/561.png
562, Human, Male, Medium,3, Eye Mask / Cap / Rosy Cheeks,./imgs/562.png
563, Human, Female, Light,4, Pipe / VR / Earring / Straight Hair Dark,./imgs/563.png
564, Human, Male, Dark,2, Mohawk / Big Beard,./imgs/564.png
565, Human, Male, Medium,1, Shadow Beard,./imgs/565.png
566, Human, Female, Medium,1, Wild Hair,./imgs/566.png
567, Human, Male, Dark,2, Bandana / VR,./imgs/567.png
568, Human, Male, Albino,2, Peak Spike / VR,./imgs/568.png
569, Human, Female, Medium,2, Knitted Cap / Black Lipstick,./imgs/569.png
570, Human, Male, Albino,3, Cigarette / Cap / Muttonchops,./imgs/570.png
571, Human, Female, Light,2, Pigtails / Purple Lipstick,./imgs/571.png
572, Human, Male, Dark,2, Clown Eyes Blue / Do-rag,./imgs/572.png
573, Human, Female, Medium,3, Mole / Wild White Hair / VR,./imgs/573.png
574, Human, Male, Light,2, Bandana / Goat,./imgs/574.png
575, Human, Female, Light,2, Black Lipstick / Frumpy Hair,./imgs/575.png
576, Human, Female, Albino,2, Tassle Hat / Black Lipstick,./imgs/576.png
577, Human, Male, Medium,2, Cap / Spots,./imgs/577.png
578, Human, Male, Medium,2, Front Beard Dark / Fedora,./imgs/578.png
579, Human, Female, Dark,2, Straight Hair Blonde / Earring,./imgs/579.png
580, Human, Female, Dark,2, Tassle Hat / Clown Eyes Green,./imgs/580.png
581, Human, Female, Medium,3, Blonde Short / Earring / Cigarette,./imgs/581.png
582, Human, Male, Dark,1, Cap,./imgs/582.png
583, Human, Male, Light,2, Classic Shades / Do-rag,./imgs/583.png
584, Human, Female, Dark,2, Red Mohawk / Hot Lipstick,./imgs/584.png
585, Human, Female, Dark,2, Pink With Hat / Earring,./imgs/585.png
586, Human, Female, Light,2, Purple Eye Shadow / Wild Hair,./imgs/586.png
587, Human, Male, Light,2, Earring / Do-rag,./imgs/587.png
588, Human, Female, Dark,5, Tassle Hat / Big Shades / Black Lipstick / Earring / Cigarette,./imgs/588.png
589, Human, Female, Medium,4, Mohawk / Hot Lipstick / Regular Shades / Earring,./imgs/589.png
590, Human, Female, Dark,2, Classic Shades / Straight Hair Dark,./imgs/590.png
591, Human, Male, Light,3, Goat / Shaved Head / Small Shades,./imgs/591.png
592, Human, Male, Dark,3, Cigarette / Purple Hair / Eye Patch,./imgs/592.png
593, Human, Female, Medium,3, Tiara / Earring / Nerd Glasses,./imgs/593.png
594, Human, Male, Light,2, Knitted Cap / Eye Patch,./imgs/594.png
595, Human, Male, Dark,2, Headband / Eye Patch,./imgs/595.png
596, Human, Female, Medium,3, Medical Mask / Earring / Blonde Bob,./imgs/596.png
597, Human, Female, Dark,2, Messy Hair / Rosy Cheeks,./imgs/597.png
598, Human, Female, Albino,3, Wild White Hair / Purple Eye Shadow / Earring,./imgs/598.png
599, Human, Male, Medium,2, Mohawk Thin / Shadow Beard,./imgs/599.png
600, Human, Female, Light,2, Crazy Hair / Purple Lipstick,./imgs/600.png
601, Human, Female, Dark,3, Black Lipstick / Mohawk Dark / Clown Eyes Blue,./imgs/601.png
602, Human, Female, Light,2, Crazy Hair / Hot Lipstick,./imgs/602.png
603, Human, Female, Albino,3, Black Lipstick / Wild Blonde / Cigarette,./imgs/603.png
604, Human, Female, Medium,2, Wild Hair / Purple Lipstick,./imgs/604.png
605, Human, Male, Medium,5, Cigarette / Earring / Clown Hair Green / Small Shades / Mole,./imgs/605.png
606, Human, Female, Light,3, Clown Eyes Green / Purple Lipstick / Mohawk Dark,./imgs/606.png
607, Human, Male, Medium,3, Stringy Hair / Earring / Clown Eyes Green,./imgs/607.png
608, Human, Male, Light,2, Stringy Hair / 3D Glasses,./imgs/608.png
609, Human, Male, Light,2, Luxurious Beard / Do-rag,./imgs/609.png
610, Human, Male, Medium,3, Cap Forward / Big Shades / Earring,./imgs/610.png
611, Human, Female, Medium,1, Cap,./imgs/611.png
612, Human, Male, Albino,3, Shadow Beard / VR / Mohawk Dark,./imgs/612.png
613, Human, Male, Light,2, Frumpy Hair / Chinstrap,./imgs/613.png
614, Human, Female, Albino,1, Headband,./imgs/614.png
615, Human, Male, Medium,2, Wild Hair / Small Shades,./imgs/615.png
616, Human, Female, Light,3, Straight Hair Blonde / Hot Lipstick / Classic Shades,./imgs/616.png
617, Human, Male, Dark,3, Hoodie / Normal Beard / Small Shades,./imgs/617.png
618, Human, Female, Dark,2, Clown Eyes Green / Wild Hair,./imgs/618.png
619, Human, Male, Medium,4, Front Beard / Frumpy Hair / Earring / Eye Patch,./imgs/619.png
620, Human, Female, Medium,2, Horned Rim Glasses / Straight Hair,./imgs/620.png
621, Human, Male, Medium,5, Peak Spike / Earring / Normal Beard / Smile / Eye Patch,./imgs/621.png
622, Human, Male, Dark,4, Frumpy Hair / Earring / Horned Rim Glasses / Big Beard,./imgs/622.png
623, Human, Male, Medium,4, Fedora / Horned Rim Glasses / Normal Beard / Smile,./imgs/623.png
624, Human, Male, Dark,3, Big Shades / Earring / Crazy Hair,./imgs/624.png
625, Human, Male, Medium,4, Stringy Hair / Cigarette / Normal Beard Black / Eye Patch,./imgs/625.png
626, Human, Male, Medium,2, Earring / Cowboy Hat,./imgs/626.png
627, Human, Male, Albino,1, Hoodie,./imgs/627.png
628, Human, Female, Albino,4, Purple Eye Shadow / Stringy Hair / Purple Lipstick / Earring,./imgs/628.png
629, Human, Male, Medium,1, Regular Shades,./imgs/629.png
630, Human, Male, Medium,2, Handlebars / Mohawk Thin,./imgs/630.png
631, Human, Female, Medium,3, Big Shades / Headband / Cigarette,./imgs/631.png
632, Human, Male, Medium,2, Clown Eyes Blue / Peak Spike,./imgs/632.png
633, Human, Male, Medium,4, Cap / Spots / Earring / Regular Shades,./imgs/633.png
