tx_id,date,price,bubble_size,bubble_color,from,to,punk_id,punk_img
515,2017-07-08,0.3,2,#DB9065,805,5024,3665,../punk_imgs/3665.png
516,2017-07-08,0.77,2,#DB9065,5024,8385,3665,../punk_imgs/3665.png
517,2017-07-08,0.39,3,#F2A359,257,6908,9105,../punk_imgs/9105.png
518,2017-07-08,0.39,2,#F2A359,257,6908,7938,../punk_imgs/7938.png
519,2017-07-08,0.39,3,#DB9065,257,6908,1083,../punk_imgs/1083.png
520,2017-07-08,0.4,3,#A4031F,8288,6908,1841,../punk_imgs/1841.png
521,2017-07-08,0.36,2,#F2A359,4217,6908,1565,../punk_imgs/1565.png
522,2017-07-08,0.39,3,#F2DC5D,257,6908,8800,../punk_imgs/8800.png
523,2017-07-08,0.39,3,#DB9065,578,6908,7343,../punk_imgs/7343.png
524,2017-07-08,0.41,3,#DB9065,4217,6908,1648,../punk_imgs/1648.png
525,2017-07-08,0.39,3,#A4031F,257,6908,7419,../punk_imgs/7419.png
526,2017-07-08,0.39,2,#F2A359,578,6908,7078,../punk_imgs/7078.png
527,2017-07-08,0.37,2,#F2A359,921,6908,1146,../punk_imgs/1146.png
528,2017-07-08,0.39,3,#F2A359,257,6908,7876,../punk_imgs/7876.png
529,2017-07-08,0.39,2,#DB9065,578,6908,1859,../punk_imgs/1859.png
530,2017-07-08,0.39,3,#A4031F,257,6908,6626,../punk_imgs/6626.png
531,2017-07-08,0.39,3,#A4031F,257,6908,9035,../punk_imgs/9035.png
532,2017-07-08,0.41,2,#DB9065,4217,6908,1737,../punk_imgs/1737.png
533,2017-07-08,0.45,1,#F2A359,7070,5977,1216,../punk_imgs/1216.png
534,2017-07-08,0.4,2,#F2DC5D,5517,8489,8417,../punk_imgs/8417.png
535,2017-07-08,0.41,2,#DB9065,257,578,9530,../punk_imgs/9530.png
536,2017-07-09,0.3,2,#DB9065,921,8385,2280,../punk_imgs/2280.png
537,2017-07-09,0.37,2,#F2DC5D,5407,8872,8854,../punk_imgs/8854.png
538,2017-07-09,0.34,3,#F2A359,4217,462,1641,../punk_imgs/1641.png
539,2017-07-09,0.37,2,#F2DC5D,4217,8872,1530,../punk_imgs/1530.png
540,2017-07-09,0.325,2,#DB9065,805,4661,3403,../punk_imgs/3403.png
541,2017-07-09,0.325,3,#F2A359,805,4661,7119,../punk_imgs/7119.png
542,2017-07-09,0.5,2,#A4031F,6908,5977,2475,../punk_imgs/2475.png
543,2017-07-09,0.41,3,#DB9065,5918,5977,4996,../punk_imgs/4996.png
544,2017-07-10,0.4,3,#DB9065,6908,2240,5277,../punk_imgs/5277.png
545,2017-07-10,0.39,2,#F2A359,578,7935,6768,../punk_imgs/6768.png
546,2017-07-10,0.4,3,#DB9065,6908,8120,1864,../punk_imgs/1864.png
547,2017-07-10,0.4,4,#A4031F,6772,8154,7205,../punk_imgs/7205.png
548,2017-07-10,0.001,2,#F2DC5D,1386,8872,8815,../punk_imgs/8815.png
549,2017-07-10,0.0,2,#F2A359,1386,8489,4663,../punk_imgs/4663.png
550,2017-07-10,0.99,3,#DB9065,5566,8872,3712,../punk_imgs/3712.png
552,2017-07-10,0.5,3,#DB9065,8385,6678,6023,../punk_imgs/6023.png
553,2017-07-10,0.41,3,#F2A359,5918,2799,8516,../punk_imgs/8516.png
554,2017-07-10,0.52,3,#A4031F,6772,462,6601,../punk_imgs/6601.png
556,2017-07-10,0.74,3,#DB9065,1386,462,9010,../punk_imgs/9010.png
557,2017-07-10,0.5905697817254086,3,#DB9065,578,7304,6030,../punk_imgs/6030.png
558,2017-07-10,0.68,4,#F2A359,5407,462,2753,../punk_imgs/2753.png
559,2017-07-11,0.38,2,#F2A359,5566,7070,7868,../punk_imgs/7868.png
560,2017-07-11,0.49,2,#DB9065,921,5977,9577,../punk_imgs/9577.png
562,2017-07-11,0.59,4,#F2A359,5024,6678,8425,../punk_imgs/8425.png
563,2017-07-11,0.64,4,#DB9065,5407,6678,5707,../punk_imgs/5707.png
564,2017-07-11,0.33,2,#F2A359,805,6678,4913,../punk_imgs/4913.png
565,2017-07-11,0.62,3,#F2A359,5407,6678,8759,../punk_imgs/8759.png
566,2017-07-11,0.39,3,#F2A359,257,5024,7825,../punk_imgs/7825.png
567,2017-07-11,0.41,3,#F2A359,4217,5024,1650,../punk_imgs/1650.png
568,2017-07-11,0.64,1,#F2DC5D,921,578,4021,../punk_imgs/4021.png
569,2017-07-11,0.093,3,#F2DC5D,4217,578,2640,../punk_imgs/2640.png
570,2017-07-11,0.088,2,#A4031F,4217,3042,3774,../punk_imgs/3774.png
571,2017-07-11,0.41,4,#A4031F,5918,462,9362,../punk_imgs/9362.png
572,2017-07-11,0.062,3,#A4031F,4217,3042,4009,../punk_imgs/4009.png
573,2017-07-11,0.086,2,#DB9065,4217,3042,3886,../punk_imgs/3886.png
574,2017-07-11,0.36,2,#A4031F,4217,462,3359,../punk_imgs/3359.png
575,2017-07-11,0.35,2,#A4031F,4217,462,3356,../punk_imgs/3356.png
576,2017-07-11,0.35,3,#F2A359,805,921,6710,../punk_imgs/6710.png
577,2017-07-11,0.325,2,#DB9065,805,363,4205,../punk_imgs/4205.png
578,2017-07-11,0.35,3,#F2A359,805,5024,4827,../punk_imgs/4827.png
579,2017-07-11,0.4,2,#F2A359,363,5024,906,../punk_imgs/906.png
580,2017-07-11,0.49,2,#F2A359,578,3042,8526,../punk_imgs/8526.png
581,2017-07-11,1.2,4,#A4031F,363,3042,116,../punk_imgs/116.png
582,2017-07-11,0.38,2,#F2A359,7070,5024,5644,../punk_imgs/5644.png
583,2017-07-11,0.47,4,#A4031F,4217,3042,2142,../punk_imgs/2142.png
584,2017-07-11,0.39,4,#A4031F,7982,3042,2398,../punk_imgs/2398.png
585,2017-07-11,0.375,2,#DB9065,4217,3042,2289,../punk_imgs/2289.png
586,2017-07-11,0.39,3,#DB9065,257,3042,8635,../punk_imgs/8635.png
587,2017-07-11,0.41,2,#A4031F,4217,3042,2339,../punk_imgs/2339.png
589,2017-07-11,0.38,2,#DB9065,4217,3042,2286,../punk_imgs/2286.png
590,2017-07-11,0.36,4,#F2DC5D,5566,3042,5391,../punk_imgs/5391.png
591,2017-07-11,0.5,3,#F2A359,724,3042,5827,../punk_imgs/5827.png
592,2017-07-11,0.35,2,#DB9065,805,3042,1539,../punk_imgs/1539.png
593,2017-07-11,0.415,2,#A4031F,4217,3042,4069,../punk_imgs/4069.png
594,2017-07-11,0.46,4,#A4031F,4217,3042,2168,../punk_imgs/2168.png
595,2017-07-11,0.385,2,#A4031F,4217,3042,1625,../punk_imgs/1625.png
596,2017-07-11,0.44,3,#A4031F,4217,3042,4161,../punk_imgs/4161.png
597,2017-07-11,5.0,1,#F2DC5D,6050,3042,2924,../punk_imgs/2924.png
598,2017-07-11,0.9,2,#DB9065,5566,3042,5389,../punk_imgs/5389.png
599,2017-07-11,2.29,2,#DB9065,1386,3042,2368,../punk_imgs/2368.png
601,2017-07-11,5.0,2,#F2DC5D,6050,578,8498,../punk_imgs/8498.png
602,2017-07-12,0.35,3,#F2A359,805,4401,1385,../punk_imgs/1385.png
603,2017-07-12,0.5,2,#DB9065,805,4401,1164,../punk_imgs/1164.png
604,2017-07-12,0.37935,2,#A4031F,7982,3042,3596,../punk_imgs/3596.png
605,2017-07-12,0.375,2,#F2A359,4217,3042,2287,../punk_imgs/2287.png
606,2017-07-12,0.37,2,#DB9065,7982,3042,3193,../punk_imgs/3193.png
607,2017-07-12,0.35,2,#F2DC5D,7070,3042,4164,../punk_imgs/4164.png
608,2017-07-12,0.39,2,#F2A359,7070,3042,7279,../punk_imgs/7279.png
609,2017-07-12,0.41,2,#F2A359,4217,3042,2328,../punk_imgs/2328.png
610,2017-07-12,0.4,2,#DB9065,921,3042,3474,../punk_imgs/3474.png
612,2017-07-12,0.3644444444444444,3,#F2DC5D,7021,8489,2304,../punk_imgs/2304.png
613,2017-07-12,0.49,2,#F2A359,257,4196,5730,../punk_imgs/5730.png
614,2017-07-12,0.394,2,#F2DC5D,4217,3042,4049,../punk_imgs/4049.png
615,2017-07-12,0.3745,2,#DB9065,7982,3042,1456,../punk_imgs/1456.png
617,2017-07-13,0.25,1,#F2DC5D,7266,3042,1519,../punk_imgs/1519.png
618,2017-07-13,0.419,3,#F2A359,4217,3042,4990,../punk_imgs/4990.png
619,2017-07-13,0.419,2,#A4031F,4217,3042,1512,../punk_imgs/1512.png
620,2017-07-13,0.4,3,#DB9065,7982,3042,7493,../punk_imgs/7493.png
621,2017-07-13,0.425,2,#DB9065,4217,3042,3512,../punk_imgs/3512.png
622,2017-07-13,0.4,3,#DB9065,4217,3042,7390,../punk_imgs/7390.png
624,2017-07-13,7.0,1,#F2DC5D,3042,4522,2924,../punk_imgs/2924.png
625,2017-07-13,0.5,1,#F2DC5D,7266,8489,4012,../punk_imgs/4012.png
626,2017-07-13,0.41,2,#A4031F,4217,3412,2307,../punk_imgs/2307.png
627,2017-07-13,0.5050037064492217,3,#F2DC5D,6157,7304,9876,../punk_imgs/9876.png
628,2017-07-13,0.4945232703239821,4,#DB9065,257,7304,9034,../punk_imgs/9034.png
629,2017-07-13,1.11,3,#A4031F,5024,8385,7392,../punk_imgs/7392.png
630,2017-07-13,0.4,3,#A4031F,4217,5024,7392,../punk_imgs/7392.png
631,2017-07-13,0.38,2,#A4031F,7982,8385,1581,../punk_imgs/1581.png
632,2017-07-13,0.55,1,#F2DC5D,3042,578,1519,../punk_imgs/1519.png
633,2017-07-13,0.37,3,#F2DC5D,578,8489,2640,../punk_imgs/2640.png
634,2017-07-13,1.2,2,#A4031F,3042,7304,8738,../punk_imgs/8738.png
635,2017-07-13,0.44,2,#F2DC5D,4217,3042,7441,../punk_imgs/7441.png
636,2017-07-13,0.449,3,#A4031F,4217,3042,4943,../punk_imgs/4943.png
637,2017-07-13,0.5,2,#A4031F,6157,5977,2823,../punk_imgs/2823.png
638,2017-07-13,0.4998,2,#F2A359,2106,5977,5239,../punk_imgs/5239.png
639,2017-07-13,0.5,2,#A4031F,4522,5977,7982,../punk_imgs/7982.png
640,2017-07-13,0.65,2,#F2A359,5407,5977,8595,../punk_imgs/8595.png
641,2017-07-13,0.46,2,#A4031F,4217,3042,6603,../punk_imgs/6603.png
642,2017-07-13,0.5,2,#F2DC5D,257,3042,7907,../punk_imgs/7907.png
643,2017-07-13,1.3,3,#A4031F,7662,7456,8785,../punk_imgs/8785.png
645,2017-07-13,0.9,3,#A4031F,363,3042,14,../punk_imgs/14.png
648,2017-07-14,0.39499999999,4,#A4031F,7982,692,5711,../punk_imgs/5711.png
649,2017-07-14,0.3,3,#F2A359,7524,7982,5302,../punk_imgs/5302.png
650,2017-07-14,0.09,3,#DB9065,7524,7011,4343,../punk_imgs/4343.png
651,2017-07-14,0.08,3,#DB9065,7524,7011,8587,../punk_imgs/8587.png
653,2017-07-14,0.9,2,#A4031F,8120,5977,2997,../punk_imgs/2997.png
654,2017-07-14,0.4,3,#A4031F,8120,692,6140,../punk_imgs/6140.png
655,2017-07-15,0.89,1,#F2DC5D,578,8489,1519,../punk_imgs/1519.png
656,2017-07-15,0.5,1,#F2DC5D,8620,8489,4128,../punk_imgs/4128.png
657,2017-07-15,0.2,2,#A4031F,7524,5407,4463,../punk_imgs/4463.png
660,2017-07-16,1.3,2,#F2DC5D,363,2393,4211,../punk_imgs/4211.png
749,2017-07-16,0.37,2,#F2A359,805,5348,4395,../punk_imgs/4395.png
750,2017-07-16,0.37,2,#F2A359,805,5348,1437,../punk_imgs/1437.png
751,2017-07-17,2.4,4,#A4031F,3042,8018,116,../punk_imgs/116.png
752,2017-07-17,1.85,3,#A4031F,3042,8018,14,../punk_imgs/14.png
754,2017-07-17,1.6,4,#F2A359,363,4917,843,../punk_imgs/843.png
755,2017-07-18,0.39,4,#F2A359,3042,7011,3094,../punk_imgs/3094.png
773,2017-07-18,0.44,2,#DB9065,5977,6379,8973,../punk_imgs/8973.png
796,2017-07-18,0.3,3,#A4031F,4471,3042,9521,../punk_imgs/9521.png
797,2017-07-18,0.3,2,#A4031F,4471,578,9632,../punk_imgs/9632.png
798,2017-07-18,0.42,3,#A4031F,4217,4401,2983,../punk_imgs/2983.png
799,2017-07-18,3.98,4,#DB9065,7982,371,5692,../punk_imgs/5692.png
800,2017-07-19,0.35,3,#A4031F,3042,578,4009,../punk_imgs/4009.png
801,2017-07-19,0.35,2,#A4031F,3042,805,3774,../punk_imgs/3774.png
802,2017-07-19,0.59,3,#DB9065,578,4401,5621,../punk_imgs/5621.png
803,2017-07-19,0.35,3,#F2A359,4471,578,7957,../punk_imgs/7957.png
804,2017-07-19,0.37,2,#A4031F,4217,5226,3485,../punk_imgs/3485.png
805,2017-07-19,0.37,2,#A4031F,4217,5226,3478,../punk_imgs/3478.png
806,2017-07-19,0.37,3,#DB9065,4217,5226,5661,../punk_imgs/5661.png
807,2017-07-19,0.3,2,#DB9065,4471,5226,2809,../punk_imgs/2809.png
808,2017-07-19,0.37,3,#DB9065,4217,5226,3486,../punk_imgs/3486.png
809,2017-07-19,0.3,4,#A4031F,4471,5226,2197,../punk_imgs/2197.png
811,2017-07-19,0.3,2,#DB9065,4471,3042,2724,../punk_imgs/2724.png
812,2017-07-19,0.3,2,#A4031F,4471,3042,3003,../punk_imgs/3003.png
813,2017-07-19,0.3,3,#DB9065,4471,3042,9708,../punk_imgs/9708.png
814,2017-07-19,0.3,2,#A4031F,4471,3042,3323,../punk_imgs/3323.png
815,2017-07-19,0.399,3,#F2A359,4217,363,1538,../punk_imgs/1538.png
816,2017-07-19,0.3,2,#DB9065,4471,3042,2917,../punk_imgs/2917.png
817,2017-07-19,0.3,2,#A4031F,4471,3042,3002,../punk_imgs/3002.png
818,2017-07-19,0.3,3,#DB9065,4471,3042,8249,../punk_imgs/8249.png
819,2017-07-19,0.3,2,#A4031F,4471,5226,4317,../punk_imgs/4317.png
820,2017-07-19,0.3,3,#DB9065,4471,5226,4217,../punk_imgs/4217.png
821,2017-07-19,0.3,3,#A4031F,4471,5226,7274,../punk_imgs/7274.png
822,2017-07-19,1.5,2,#A4031F,5298,5226,6532,../punk_imgs/6532.png
823,2017-07-19,2.25,2,#F2DC5D,805,5226,2329,../punk_imgs/2329.png
824,2017-07-19,0.3,3,#DB9065,4471,5226,3115,../punk_imgs/3115.png
825,2017-07-19,0.3,2,#A4031F,4471,3042,8209,../punk_imgs/8209.png
826,2017-07-19,0.3,3,#A4031F,4471,3042,8331,../punk_imgs/8331.png
827,2017-07-20,2.844999999999,4,#DB9065,371,8489,5692,../punk_imgs/5692.png
828,2017-07-20,0.3,2,#DB9065,4471,5024,2603,../punk_imgs/2603.png
829,2017-07-20,0.3,2,#A4031F,4471,3042,2808,../punk_imgs/2808.png
830,2017-07-20,0.3,3,#A4031F,4471,3042,9719,../punk_imgs/9719.png
831,2017-07-20,0.3194999999,2,#DB9065,7982,3042,4120,../punk_imgs/4120.png
832,2017-07-20,0.3194999999,2,#DB9065,7982,3042,3304,../punk_imgs/3304.png
833,2017-07-20,0.3194999999,2,#DB9065,7982,3042,2207,../punk_imgs/2207.png
834,2017-07-20,0.345,2,#F2A359,7982,3042,7073,../punk_imgs/7073.png
835,2017-07-20,0.3,3,#A4031F,4471,3042,3110,../punk_imgs/3110.png
836,2017-07-20,0.29,2,#A4031F,5407,3042,4463,../punk_imgs/4463.png
837,2017-07-20,0.37,3,#A4031F,4217,5226,3663,../punk_imgs/3663.png
838,2017-07-20,0.3,3,#F2A359,4471,5024,2315,../punk_imgs/2315.png
839,2017-07-20,0.3,2,#DB9065,4471,5024,8820,../punk_imgs/8820.png
840,2017-07-20,0.37,2,#DB9065,4217,5226,3487,../punk_imgs/3487.png
841,2017-07-20,0.3,4,#DB9065,4471,3042,9589,../punk_imgs/9589.png
842,2017-07-20,0.3,4,#A4031F,4471,3042,7270,../punk_imgs/7270.png
843,2017-07-20,0.3,3,#F2A359,4471,3042,9933,../punk_imgs/9933.png
844,2017-07-20,0.3,2,#F2A359,4471,3042,7522,../punk_imgs/7522.png
845,2017-07-20,0.3,2,#DB9065,4471,3042,3325,../punk_imgs/3325.png
846,2017-07-20,0.3,3,#F2A359,4471,7070,2825,../punk_imgs/2825.png
847,2017-07-21,0.3,3,#F2A359,6435,3042,7468,../punk_imgs/7468.png
848,2017-07-21,0.3,3,#DB9065,6435,3042,9224,../punk_imgs/9224.png
849,2017-07-21,0.5,1,#F2A359,6435,3042,1330,../punk_imgs/1330.png
850,2017-07-21,0.5,4,#DB9065,6435,3042,3490,../punk_imgs/3490.png
851,2017-07-21,0.3,2,#DB9065,6435,3042,9423,../punk_imgs/9423.png
852,2017-07-21,0.4,2,#DB9065,6435,3042,5487,../punk_imgs/5487.png
853,2017-07-21,0.5,2,#F2DC5D,257,1029,5434,../punk_imgs/5434.png
854,2017-07-21,0.6,3,#DB9065,6435,3042,3686,../punk_imgs/3686.png
855,2017-07-21,0.41,2,#F2DC5D,4217,1029,2337,../punk_imgs/2337.png
856,2017-07-21,0.3,4,#F2A359,6435,692,7844,../punk_imgs/7844.png
857,2017-07-21,0.5,4,#DB9065,6435,3042,3293,../punk_imgs/3293.png
858,2017-07-21,0.7,3,#F2DC5D,8385,1029,5616,../punk_imgs/5616.png
859,2017-07-21,0.66,3,#F2DC5D,5977,1029,9077,../punk_imgs/9077.png
860,2017-07-21,0.48,3,#F2DC5D,4217,1029,1790,../punk_imgs/1790.png
861,2017-07-21,0.425,2,#F2DC5D,4217,1029,3285,../punk_imgs/3285.png
862,2017-07-21,0.4998,2,#F2DC5D,2106,1029,4203,../punk_imgs/4203.png
863,2017-07-21,0.49,4,#F2DC5D,257,1029,8802,../punk_imgs/8802.png
864,2017-07-21,0.58,3,#F2DC5D,5407,1029,7491,../punk_imgs/7491.png
865,2017-07-21,0.5,2,#F2DC5D,257,1029,9033,../punk_imgs/9033.png
866,2017-07-21,0.59,3,#F2DC5D,8385,1029,7872,../punk_imgs/7872.png
867,2017-07-21,0.3,2,#F2A359,4471,5226,2606,../punk_imgs/2606.png
868,2017-07-22,0.42,3,#F2A359,8120,4087,9439,../punk_imgs/9439.png
869,2017-07-22,0.39,2,#DB9065,257,5226,5636,../punk_imgs/5636.png
870,2017-07-22,0.3,2,#A4031F,4471,6908,3295,../punk_imgs/3295.png
871,2017-07-22,0.3,2,#DB9065,4471,6908,1904,../punk_imgs/1904.png
872,2017-07-22,0.3,3,#DB9065,4471,6908,9815,../punk_imgs/9815.png
873,2017-07-22,2e-06,4,#F2A359,2304,578,8781,../punk_imgs/8781.png
874,2017-07-22,0.3,2,#F2A359,4471,5348,2604,../punk_imgs/2604.png
875,2017-07-22,0.29,4,#A4031F,6772,5348,6730,../punk_imgs/6730.png
876,2017-07-22,0.3,3,#DB9065,6908,3042,3638,../punk_imgs/3638.png
880,2017-07-22,0.29,3,#F2A359,6772,2393,7540,../punk_imgs/7540.png
898,2017-07-22,0.9,2,#DB9065,6435,3042,2698,../punk_imgs/2698.png
899,2017-07-23,0.3,4,#F2DC5D,6908,3042,5182,../punk_imgs/5182.png
900,2017-07-23,0.41,3,#DB9065,5918,8489,5365,../punk_imgs/5365.png
901,2017-07-23,0.4,3,#A4031F,8120,7462,9571,../punk_imgs/9571.png
902,2017-07-24,0.5,3,#DB9065,6908,7462,7471,../punk_imgs/7471.png
903,2017-07-24,0.3,4,#DB9065,4471,805,9704,../punk_imgs/9704.png
904,2017-07-24,0.3,3,#F2A359,4471,805,7062,../punk_imgs/7062.png
905,2017-07-24,0.29,2,#DB9065,6772,805,6692,../punk_imgs/6692.png
906,2017-07-24,0.3,3,#DB9065,4471,805,2720,../punk_imgs/2720.png
916,2017-07-24,0.6,4,#F2DC5D,363,578,355,../punk_imgs/355.png
917,2017-07-24,0.3,3,#F2A359,4471,921,2216,../punk_imgs/2216.png
918,2017-07-24,0.38,2,#A4031F,578,5348,9632,../punk_imgs/9632.png
919,2017-07-24,0.03,2,#A4031F,7524,578,4329,../punk_imgs/4329.png
920,2017-07-24,0.19,2,#F2A359,7524,3042,4539,../punk_imgs/4539.png
921,2017-07-24,0.33,3,#F2A359,5407,8569,4017,../punk_imgs/4017.png
922,2017-07-24,0.39,3,#F2A359,578,8569,1784,../punk_imgs/1784.png
923,2017-07-24,0.49,3,#DB9065,257,8569,6453,../punk_imgs/6453.png
924,2017-07-24,0.41,3,#F2A359,4217,4103,2331,../punk_imgs/2331.png
925,2017-07-25,2.5,2,#A4031F,7662,5226,9703,../punk_imgs/9703.png
926,2017-07-25,2.0,2,#DB9065,3042,5226,2698,../punk_imgs/2698.png
927,2017-07-25,0.8,2,#F2A359,3042,5226,7439,../punk_imgs/7439.png
928,2017-07-25,1.2,1,#F2DC5D,363,5226,280,../punk_imgs/280.png
929,2017-07-25,0.666,4,#F2A359,921,8489,4259,../punk_imgs/4259.png
930,2017-07-25,0.5,3,#DB9065,6908,578,8282,../punk_imgs/8282.png
931,2017-07-25,0.45,3,#F2A359,8120,3867,8692,../punk_imgs/8692.png
932,2017-07-25,0.44,2,#DB9065,4217,2102,4066,../punk_imgs/4066.png
933,2017-07-26,0.41,2,#A4031F,4217,5640,2308,../punk_imgs/2308.png
934,2017-07-26,0.32,4,#F2A359,578,3042,8781,../punk_imgs/8781.png
935,2017-07-26,0.32,3,#DB9065,5407,692,8488,../punk_imgs/8488.png
938,2017-07-27,0.3,3,#A4031F,4471,4869,3428,../punk_imgs/3428.png
939,2017-07-28,0.6,3,#DB9065,363,5294,516,../punk_imgs/516.png
940,2017-07-28,0.39,3,#DB9065,7266,5226,4578,../punk_imgs/4578.png
942,2017-07-28,0.275,2,#DB9065,805,3042,2302,../punk_imgs/2302.png
943,2017-07-28,0.275,2,#F2A359,805,921,1215,../punk_imgs/1215.png
944,2017-07-28,0.402,4,#F2A359,5407,3042,4637,../punk_imgs/4637.png
945,2017-07-29,0.275,2,#A4031F,805,2393,3104,../punk_imgs/3104.png
946,2017-07-29,1.4,2,#A4031F,4917,2393,6581,../punk_imgs/6581.png
947,2017-07-29,1.2,2,#A4031F,4917,2393,5001,../punk_imgs/5001.png
948,2017-07-29,0.7,3,#A4031F,4917,2393,9948,../punk_imgs/9948.png
949,2017-07-29,0.387,2,#F2A359,4217,5640,2456,../punk_imgs/2456.png
950,2017-07-29,0.387,3,#A4031F,4217,5640,3744,../punk_imgs/3744.png
951,2017-07-29,0.275,3,#F2A359,805,921,1642,../punk_imgs/1642.png
952,2017-07-29,0.275,2,#A4031F,805,7560,2285,../punk_imgs/2285.png
953,2017-07-30,0.4,2,#F2DC5D,3757,8489,3829,../punk_imgs/3829.png
954,2017-07-30,0.6,3,#DB9065,8505,7011,6550,../punk_imgs/6550.png
955,2017-07-30,0.2,3,#F2A359,8505,7011,6650,../punk_imgs/6650.png
956,2017-07-30,0.2,3,#A4031F,8505,7011,7835,../punk_imgs/7835.png
957,2017-07-30,0.2,2,#F2DC5D,8505,8489,5853,../punk_imgs/5853.png
958,2017-07-30,0.2,2,#A4031F,8505,2102,4058,../punk_imgs/4058.png
959,2017-07-30,0.2,2,#F2A359,8505,2102,7949,../punk_imgs/7949.png
960,2017-07-30,0.2,3,#A4031F,8505,2102,9724,../punk_imgs/9724.png
961,2017-07-30,0.2,2,#F2A359,8505,2102,4158,../punk_imgs/4158.png
962,2017-07-30,0.2,2,#A4031F,8505,2102,6346,../punk_imgs/6346.png
963,2017-07-30,0.2,3,#DB9065,8505,5348,7609,../punk_imgs/7609.png
964,2017-07-30,0.2,3,#F2A359,8505,7462,5157,../punk_imgs/5157.png
965,2017-07-30,0.2,3,#F2A359,8505,7462,5150,../punk_imgs/5150.png
966,2017-07-30,0.2,4,#DB9065,8505,7462,3968,../punk_imgs/3968.png
967,2017-07-31,0.45,2,#F2A359,2907,8489,4154,../punk_imgs/4154.png
968,2017-08-01,0.28,2,#DB9065,805,5226,1144,../punk_imgs/1144.png
969,2017-08-02,2.4,3,#F2A359,2907,5226,7338,../punk_imgs/7338.png
970,2017-08-03,0.3,3,#DB9065,8505,4359,7610,../punk_imgs/7610.png
971,2017-08-03,0.43,2,#A4031F,4217,4359,2877,../punk_imgs/2877.png
972,2017-08-03,0.29,3,#DB9065,6772,4359,7210,../punk_imgs/7210.png
973,2017-08-03,0.42,2,#DB9065,4217,4359,7427,../punk_imgs/7427.png
974,2017-08-03,2.2,1,#DB9065,5407,5226,4143,../punk_imgs/4143.png
975,2017-08-03,0.417,3,#DB9065,4217,4359,2467,../punk_imgs/2467.png
976,2017-08-03,0.34,2,#F2DC5D,5407,4359,9759,../punk_imgs/9759.png
977,2017-08-03,0.8,3,#F2A359,6435,4359,8064,../punk_imgs/8064.png
978,2017-08-03,0.29,3,#F2DC5D,4471,4917,7421,../punk_imgs/7421.png
979,2017-08-03,0.29,4,#DB9065,6772,5593,5356,../punk_imgs/5356.png
980,2017-08-03,4.5,3,#F2A359,5226,4917,6486,../punk_imgs/6486.png
981,2017-08-03,0.629,5,#F2A359,4217,8489,1679,../punk_imgs/1679.png
992,2017-08-05,3.0,1,#A4031F,4217,6344,931,../punk_imgs/931.png
993,2017-08-05,3.0,1,#F2A359,4217,6344,838,../punk_imgs/838.png
994,2017-08-07,0.285,3,#DB9065,805,2102,3903,../punk_imgs/3903.png
995,2017-08-08,0.25,3,#F2A359,805,3155,7524,../punk_imgs/7524.png
996,2017-08-08,0.25,2,#DB9065,3042,3155,3886,../punk_imgs/3886.png
997,2017-08-08,0.59,4,#DB9065,3042,7011,3490,../punk_imgs/3490.png
999,2017-08-08,0.79,3,#F2A359,1386,2393,8402,../punk_imgs/8402.png
1001,2017-08-09,0.35,3,#F2DC5D,3042,8489,9636,../punk_imgs/9636.png
1002,2017-08-09,0.25,3,#F2A359,3042,7462,1422,../punk_imgs/1422.png
1003,2017-08-09,0.3,2,#F2A359,3042,5977,7073,../punk_imgs/7073.png
1004,2017-08-11,0.1,3,#F2A359,7524,4794,4330,../punk_imgs/4330.png
1005,2017-08-11,0.409,2,#A4031F,4217,8285,1643,../punk_imgs/1643.png
1010,2017-08-12,0.21,2,#DB9065,3042,1614,1539,../punk_imgs/1539.png
1011,2017-08-12,0.2,2,#DB9065,3042,1614,3193,../punk_imgs/3193.png
1012,2017-08-12,0.19,2,#F2DC5D,5407,8489,9185,../punk_imgs/9185.png
1014,2017-08-12,0.39,1,#F2A359,7972,6418,4817,../punk_imgs/4817.png
1015,2017-08-12,0.18,4,#A4031F,3042,805,2398,../punk_imgs/2398.png
1016,2017-08-12,0.18,2,#A4031F,3042,805,3002,../punk_imgs/3002.png
1017,2017-08-12,0.18,2,#DB9065,3042,5226,2207,../punk_imgs/2207.png
1018,2017-08-12,0.18,3,#A4031F,3042,5593,9719,../punk_imgs/9719.png
1019,2017-08-12,0.18,3,#A4031F,3042,5593,3110,../punk_imgs/3110.png
1020,2017-08-12,0.19,2,#F2A359,5407,5593,5029,../punk_imgs/5029.png
1021,2017-08-12,0.18,2,#DB9065,3042,5226,2917,../punk_imgs/2917.png
1022,2017-08-12,0.18,2,#A4031F,3042,5226,2808,../punk_imgs/2808.png
1023,2017-08-12,0.18,2,#DB9065,3042,805,3474,../punk_imgs/3474.png
1024,2017-08-12,0.18,2,#DB9065,3042,805,3512,../punk_imgs/3512.png
1025,2017-08-12,0.18,2,#DB9065,3042,805,3325,../punk_imgs/3325.png
1026,2017-08-12,0.175,3,#DB9065,5407,805,9425,../punk_imgs/9425.png
1027,2017-08-13,0.18,3,#DB9065,3042,1842,8249,../punk_imgs/8249.png
1028,2017-08-13,0.2,2,#F2A359,3042,1842,4539,../punk_imgs/4539.png
1029,2017-08-13,0.18,2,#A4031F,3042,1842,1512,../punk_imgs/1512.png
1030,2017-08-13,0.18,2,#A4031F,3042,1842,8209,../punk_imgs/8209.png
