punk_id,type,gender,skin_tone,attr_count,attributes,skin_tone_color,avg_price,img_url
31,Human,Female,Dark,1,['Stringy Hair'],#A4031F,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk31.png
32,Human,Male,Light,2,"['Frown', 'VR']",#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk32.png
33,Human,Male,Light,1,['Peak Spike'],#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk33.png
34,Human,Female,Light,2,"['Frumpy Hair', 'Purple Lipstick']",#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk34.png
35,Human,Male,Dark,5,"['Cigarette', 'Peak Spike', 'Earring', 'Horned Rim Glasses', 'Normal Beard']",#A4031F,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk35.png
36,Human,Female,Medium,1,['Red Mohawk'],#DB9065,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk36.png
37,Human,Female,Dark,2,"['Cap', 'Clown Eyes Blue']",#A4031F,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk37.png
38,Human,Female,Light,3,"['Frumpy Hair', 'Classic Shades', 'Purple Lipstick']",#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk38.png
39,Human,Male,Light,3,"['Frown', 'Shaved Head', 'Regular Shades']",#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk39.png
40,Human,Male,Light,3,"['Bandana', 'Chinstrap', 'Smile']",#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk40.png
41,Human,Male,Dark,3,"['Muttonchops', 'Wild Hair', 'Clown Eyes Green']",#A4031F,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk41.png
42,Human,Female,Dark,2,"['Wild Hair', 'Cigarette']",#A4031F,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk42.png
43,Human,Female,Medium,1,['Half Shaved'],#DB9065,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk43.png
44,Human,Male,Light,1,['Messy Hair'],#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk44.png
45,Human,Male,Medium,2,"['Earring', 'Mole']",#DB9065,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk45.png
46,Human,Female,Medium,2,"['Purple Lipstick', 'Straight Hair Dark']",#DB9065,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk46.png
47,Human,Male,Dark,1,['Knitted Cap'],#A4031F,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk47.png
48,Human,Male,Light,2,"['Big Shades', 'Mohawk']",#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk48.png
49,Human,Female,Dark,2,"['Bandana', 'Purple Eye Shadow']",#A4031F,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk49.png
50,Human,Male,Medium,2,"['Spots', 'Fedora']",#DB9065,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk50.png
51,Human,Male,Medium,3,"['Muttonchops', 'Wild Hair', 'Earring']",#DB9065,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk51.png
52,Human,Male,Dark,4,"['Shadow Beard', 'Earring', 'Nerd Glasses', 'Knitted Cap']",#A4031F,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk52.png
53,Human,Female,Light,2,"['Big Shades', 'Straight Hair']",#F2A359,57.330000000000005,https://www.larvalabs.com/cryptopunks/cryptopunk53.png
54,Human,Male,Dark,1,['Hoodie'],#A4031F,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk54.png
55,Human,Male,Light,1,['Eye Patch'],#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk55.png
56,Human,Male,Dark,1,['Shaved Head'],#A4031F,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk56.png
57,Human,Male,Light,1,['Headband'],#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk57.png
58,Human,Male,Medium,2,"['Normal Beard Black', 'Hoodie']",#DB9065,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk58.png
59,Human,Male,Albino,2,"['Muttonchops', 'Cowboy Hat']",#F2DC5D,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk59.png
60,Human,Female,Light,2,"['Stringy Hair', 'Purple Lipstick']",#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk60.png
61,Human,Female,Light,1,['Dark Hair'],#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk61.png
62,Human,Female,Dark,4,"['Hot Lipstick', 'Earring', 'Mohawk Dark', 'Clown Eyes Blue']",#A4031F,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk62.png
63,Human,Male,Dark,3,"['Earring', 'Shaved Head', 'Small Shades']",#A4031F,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk63.png
64,Human,Female,Medium,2,"['Straight Hair Blonde', 'Purple Lipstick']",#DB9065,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk64.png
65,Human,Female,Medium,2,"['Eye Mask', 'Headband']",#DB9065,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk65.png
66,Human,Female,Dark,1,['Tassle Hat'],#A4031F,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk66.png
67,Human,Female,Dark,3,"['Half Shaved', 'Purple Lipstick', '3D Glasses']",#A4031F,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk67.png
68,Human,Male,Dark,2,"['Nerd Glasses', 'Do-rag']",#A4031F,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk68.png
69,Human,Male,Medium,2,"['Normal Beard Black', 'Fedora']",#DB9065,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk69.png
70,Human,Female,Medium,4,"['Crazy Hair', 'Regular Shades', 'Earring', 'Cigarette']",#DB9065,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk70.png
71,Human,Female,Light,3,"['Green Eye Shadow', 'Half Shaved', 'Purple Lipstick']",#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk71.png
72,Human,Male,Dark,4,"['Fedora', 'Earring', 'Nerd Glasses', 'Normal Beard']",#A4031F,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk72.png
73,Human,Female,Medium,3,"['Black Lipstick', 'Bandana', 'Earring']",#DB9065,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk73.png
74,Human,Male,Dark,3,"['Shadow Beard', 'Earring', 'Mohawk Dark']",#A4031F,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk74.png
75,Human,Male,Light,3,"['Shadow Beard', 'Knitted Cap', 'Eye Patch']",#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk75.png
76,Human,Male,Light,2,"['Cigarette', 'Do-rag']",#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk76.png
77,Human,Male,Dark,2,"['Stringy Hair', 'Handlebars']",#A4031F,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk77.png
78,Human,Male,Medium,3,"['Handlebars', 'Knitted Cap', 'Eye Patch']",#DB9065,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk78.png
79,Human,Male,Dark,2,"['Normal Beard', 'Mohawk Dark']",#A4031F,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk79.png
80,Human,Male,Albino,2,"['Wild Hair', 'Mustache']",#F2DC5D,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk80.png
81,Human,Male,Light,2,"['Headband', 'Small Shades']",#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk81.png
82,Human,Male,Albino,1,['Headband'],#F2DC5D,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk82.png
83,Human,Male,Light,3,"['Vape', 'Shaved Head', 'Small Shades']",#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk83.png
84,Human,Male,Light,3,"['Messy Hair', 'Big Shades', 'Earring']",#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk84.png
85,Human,Female,Dark,1,['Crazy Hair'],#A4031F,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk85.png
86,Human,Female,Dark,4,"['Knitted Cap', 'Green Eye Shadow', 'Hot Lipstick', 'Earring']",#A4031F,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk86.png
87,Human,Male,Light,2,"['Hoodie', 'Earring']",#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk87.png
88,Human,Female,Light,2,"['Cap', 'Hot Lipstick']",#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk88.png
89,Human,Female,Dark,1,['Choker'],#A4031F,19.99,https://www.larvalabs.com/cryptopunks/cryptopunk89.png
90,Human,Male,Medium,2,"['Hoodie', 'Eye Patch']",#DB9065,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk90.png
91,Human,Female,Light,2,"['Clown Nose', 'Straight Hair']",#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk91.png
92,Human,Female,Light,3,"['Pink With Hat', 'Purple Lipstick', 'Nerd Glasses']",#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk92.png
93,Human,Female,Light,1,['Bandana'],#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk93.png
94,Human,Female,Dark,3,"['Pink With Hat', 'Regular Shades', 'Earring']",#A4031F,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk94.png
95,Human,Male,Medium,2,"['Earring', 'Mohawk']",#DB9065,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk95.png
96,Human,Female,Light,1,['Blonde Bob'],#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk96.png
97,Human,Male,Medium,1,['Wild Hair'],#DB9065,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk97.png
98,Human,Female,Light,3,"['Black Lipstick', 'Welding Goggles', 'Dark Hair']",#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk98.png
99,Human,Male,Medium,2,"['Cigarette', 'Hoodie']",#DB9065,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk99.png
100,Human,Female,Medium,1,['Tassle Hat'],#DB9065,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk100.png
101,Human,Male,Medium,2,"['Police Cap', 'Nerd Glasses']",#DB9065,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk101.png
102,Human,Male,Medium,2,"['Vampire Hair', 'Luxurious Beard']",#DB9065,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk102.png
103,Human,Female,Dark,3,"['Black Lipstick', 'Green Eye Shadow', 'Blonde Bob']",#A4031F,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk103.png
104,Human,Male,Dark,4,"['Normal Beard Black', 'Earring', 'Crazy Hair', 'Eye Patch']",#A4031F,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk104.png
105,Human,Male,Light,1,['Mohawk Thin'],#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk105.png
106,Human,Female,Light,1,['Straight Hair Blonde'],#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk106.png
107,Human,Male,Medium,1,['Headband'],#DB9065,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk107.png
108,Human,Female,Light,2,"['Black Lipstick', 'Headband']",#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk108.png
109,Human,Male,Dark,3,"['Handlebars', 'Fedora', 'Earring']",#A4031F,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk109.png
110,Human,Female,Dark,4,"['Purple Lipstick', 'Earring', 'Mohawk Dark', 'Cigarette']",#A4031F,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk110.png
111,Human,Male,Dark,2,"['Handlebars', 'Knitted Cap']",#A4031F,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk111.png
112,Human,Male,Medium,4,"['Bandana', 'Earring', 'Horned Rim Glasses', 'Big Beard']",#DB9065,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk112.png
113,Human,Male,Albino,1,['Mohawk'],#F2DC5D,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk113.png
114,Human,Female,Dark,1,['Red Mohawk'],#A4031F,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk114.png
115,Human,Female,Dark,2,"['Half Shaved', 'Earring']",#A4031F,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk115.png
116,Human,Female,Dark,4,"['Black Lipstick', 'Tiara', 'Earring', 'Clown Eyes Blue']",#A4031F,1.7999999999999998,https://www.larvalabs.com/cryptopunks/cryptopunk116.png
117,Zombie,Male,Non-human,2,"['Messy Hair', 'Front Beard Dark']",#8DFFCD,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk117.png
118,Human,Female,Light,2,"['Black Lipstick', 'Bandana']",#F2A359,20.35,https://www.larvalabs.com/cryptopunks/cryptopunk118.png
119,Human,Male,Medium,2,"['Cap', 'Earring']",#DB9065,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk119.png
120,Human,Female,Medium,2,"['Tassle Hat', 'Big Shades']",#DB9065,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk120.png
121,Human,Female,Light,2,"['Tiara', 'Purple Lipstick']",#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk121.png
122,Human,Male,Light,2,"['Cigarette', 'Mohawk']",#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk122.png
123,Human,Female,Medium,2,"['Wild White Hair', 'Spots']",#DB9065,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk123.png
124,Human,Male,Medium,3,"['Normal Beard Black', 'Peak Spike', 'Earring']",#DB9065,17.3,https://www.larvalabs.com/cryptopunks/cryptopunk124.png
125,Human,Female,Light,3,"['Tassle Hat', 'Big Shades', 'Purple Lipstick']",#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk125.png
126,Human,Male,Albino,4,"['Cigarette', 'Earring', 'Headband', 'Eye Patch']",#F2DC5D,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk126.png
127,Human,Female,Medium,2,"['Clown Eyes Green', 'Stringy Hair']",#DB9065,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk127.png
128,Human,Male,Light,4,"['Police Cap', 'Chinstrap', 'Vape', 'Mole']",#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk128.png
129,Human,Male,Light,4,"['Cigarette', 'Cap Forward', 'Gold Chain', 'Horned Rim Glasses']",#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk129.png
130,Human,Male,Light,1,['Mohawk'],#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk130.png
131,Human,Female,Medium,2,"['Hot Lipstick', 'Straight Hair Dark']",#DB9065,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk131.png
132,Human,Male,Dark,1,['Mohawk Thin'],#A4031F,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk132.png
133,Human,Male,Albino,3,"['Chinstrap', 'Purple Hair', 'Pipe']",#F2DC5D,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk133.png
134,Human,Male,Medium,1,['Police Cap'],#DB9065,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk134.png
135,Human,Male,Light,1,['Cap Forward'],#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk135.png
136,Human,Male,Dark,3,"['Shadow Beard', 'Shaved Head', 'Clown Eyes Green']",#A4031F,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk136.png
137,Human,Male,Dark,1,['Messy Hair'],#A4031F,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk137.png
138,Human,Male,Light,2,"['Stringy Hair', 'Horned Rim Glasses']",#F2A359,32.435,https://www.larvalabs.com/cryptopunks/cryptopunk138.png
139,Human,Male,Medium,2,"['Do-rag', 'Eye Patch']",#DB9065,51.2175,https://www.larvalabs.com/cryptopunks/cryptopunk139.png
140,Human,Female,Dark,1,['Hot Lipstick'],#A4031F,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk140.png
141,Human,Male,Dark,3,"['Chinstrap', 'Headband', '3D Glasses']",#A4031F,39.5,https://www.larvalabs.com/cryptopunks/cryptopunk141.png
142,Human,Male,Light,2,"['Mohawk', 'Regular Shades']",#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk142.png
143,Human,Male,Light,2,"['Beanie', 'Horned Rim Glasses']",#F2A359,165.0,https://www.larvalabs.com/cryptopunks/cryptopunk143.png
144,Human,Male,Dark,3,"['Cigarette', 'Frumpy Hair', 'Luxurious Beard']",#A4031F,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk144.png
145,Human,Male,Light,1,['Wild Hair'],#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk145.png
146,Human,Male,Light,2,"['Earring', 'Mohawk']",#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk146.png
147,Human,Male,Albino,2,"['Mohawk Thin', 'Regular Shades']",#F2DC5D,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk147.png
148,Human,Male,Medium,1,['Hoodie'],#DB9065,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk148.png
149,Human,Male,Light,3,"['Messy Hair', 'Luxurious Beard', 'Big Shades']",#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk149.png
150,Human,Female,Medium,2,"['Purple Lipstick', 'Earring']",#DB9065,133.495,https://www.larvalabs.com/cryptopunks/cryptopunk150.png
151,Human,Male,Medium,2,"['Stringy Hair', 'VR']",#DB9065,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk151.png
152,Human,Male,Light,2,"['Clown Eyes Green', 'Mohawk Dark']",#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk152.png
153,Human,Male,Medium,3,"['Eye Mask', 'Cap', 'Earring']",#DB9065,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk153.png
154,Human,Male,Dark,3,"['Hoodie', 'Shadow Beard', 'Earring']",#A4031F,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk154.png
155,Human,Male,Dark,2,"['Clown Nose', 'Clown Hair Green']",#A4031F,12.0,https://www.larvalabs.com/cryptopunks/cryptopunk155.png
156,Human,Male,Dark,2,"['Cap Forward', 'Small Shades']",#A4031F,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk156.png
157,Human,Male,Medium,2,"['Cigarette', 'Cap']",#DB9065,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk157.png
158,Human,Male,Light,3,"['Wild Hair', 'Goat', 'Regular Shades']",#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk158.png
159,Human,Male,Light,2,"['Stringy Hair', 'Earring']",#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk159.png
160,Human,Female,Medium,3,"['Pigtails', 'Purple Lipstick', 'Clown Eyes Blue']",#DB9065,41.0,https://www.larvalabs.com/cryptopunks/cryptopunk160.png
161,Human,Female,Dark,2,"['Hot Lipstick', 'Frumpy Hair']",#A4031F,62.89333333333334,https://www.larvalabs.com/cryptopunks/cryptopunk161.png
162,Human,Male,Medium,3,"['Frumpy Hair', 'Normal Beard Black', 'Horned Rim Glasses']",#DB9065,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk162.png
163,Human,Male,Dark,2,"['Shaved Head', 'Eye Patch']",#A4031F,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk163.png
164,Human,Female,Medium,2,"['Stringy Hair', 'VR']",#DB9065,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk164.png
165,Human,Male,Medium,3,"['Cigarette', 'Front Beard Dark', 'Mohawk Dark']",#DB9065,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk165.png
166,Human,Male,Dark,2,"['Shaved Head', 'Regular Shades']",#A4031F,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk166.png
167,Human,Female,Medium,2,"['Headband', 'Hot Lipstick']",#DB9065,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk167.png
168,Human,Female,Light,3,"['Blue Eye Shadow', 'Silver Chain', 'Blonde Bob']",#F2A359,25.0,https://www.larvalabs.com/cryptopunks/cryptopunk168.png
169,Human,Female,Medium,3,"['Wild White Hair', 'Hot Lipstick', 'Regular Shades']",#DB9065,35.99666666666667,https://www.larvalabs.com/cryptopunks/cryptopunk169.png
170,Human,Male,Light,3,"['Peak Spike', 'Classic Shades', 'Mole']",#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk170.png
171,Human,Male,Medium,3,"['Stringy Hair', 'Earring', 'Mole']",#DB9065,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk171.png
172,Human,Female,Medium,3,"['Purple Lipstick', 'Blonde Bob', '3D Glasses']",#DB9065,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk172.png
173,Human,Female,Dark,5,"['Mole', 'Pipe', 'Messy Hair', 'Hot Lipstick', 'Clown Eyes Blue']",#A4031F,74.95,https://www.larvalabs.com/cryptopunks/cryptopunk173.png
174,Human,Male,Dark,3,"['Wild Hair', 'Earring', 'Horned Rim Glasses']",#A4031F,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk174.png
175,Human,Male,Medium,2,"['Cap', 'Big Shades']",#DB9065,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk175.png
176,Human,Female,Dark,4,"['Regular Shades', 'Wild Hair', 'Purple Lipstick', 'Earring']",#A4031F,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk176.png
177,Human,Male,Dark,2,"['Bandana', 'Luxurious Beard']",#A4031F,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk177.png
178,Human,Male,Medium,1,['Fedora'],#DB9065,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk178.png
179,Human,Male,Albino,3,"['Mohawk Thin', 'Shadow Beard', 'Classic Shades']",#F2DC5D,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk179.png
180,Human,Female,Dark,2,"['Pilot Helmet', 'Hot Lipstick']",#A4031F,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk180.png
181,Human,Male,Dark,1,['Mohawk'],#A4031F,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk181.png
182,Human,Male,Albino,1,['Peak Spike'],#F2DC5D,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk182.png
183,Human,Male,Light,1,['Shadow Beard'],#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk183.png
184,Human,Female,Dark,2,"['Green Eye Shadow', 'Blonde Bob']",#A4031F,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk184.png
185,Human,Female,Light,2,"['Wild White Hair', 'Hot Lipstick']",#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk185.png
186,Human,Male,Dark,2,"['Mustache', 'Crazy Hair']",#A4031F,21.5,https://www.larvalabs.com/cryptopunks/cryptopunk186.png
187,Human,Female,Light,1,['Straight Hair'],#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk187.png
188,Human,Male,Dark,3,"['Peak Spike', 'Earring', 'Nerd Glasses']",#A4031F,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk188.png
189,Human,Female,Light,2,"['Mohawk Thin', 'Purple Lipstick']",#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk189.png
190,Human,Male,Dark,1,['Headband'],#A4031F,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk190.png
191,Human,Female,Dark,1,['Mohawk'],#A4031F,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk191.png
192,Human,Male,Medium,4,"['Clown Nose', 'Mohawk Thin', 'Earring', 'Nerd Glasses']",#DB9065,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk192.png
193,Human,Female,Light,3,"['Tassle Hat', 'Green Eye Shadow', 'Earring']",#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk193.png
194,Human,Male,Light,2,"['Wild Hair', 'Clown Eyes Green']",#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk194.png
195,Human,Female,Light,2,"['Straight Hair Blonde', 'Nerd Glasses']",#F2A359,16.0,https://www.larvalabs.com/cryptopunks/cryptopunk195.png
196,Human,Female,Light,3,"['Tassle Hat', 'Big Shades', 'Hot Lipstick']",#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk196.png
197,Human,Male,Dark,2,"['Frumpy Hair', 'Eye Patch']",#A4031F,39.8,https://www.larvalabs.com/cryptopunks/cryptopunk197.png
198,Human,Male,Medium,2,"['Beanie', 'Luxurious Beard']",#DB9065,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk198.png
199,Human,Female,Light,2,"['Blonde Short', 'Classic Shades']",#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk199.png
200,Human,Female,Dark,1,['Wild Hair'],#A4031F,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk200.png
201,Human,Female,Medium,4,"['Blue Eye Shadow', 'Hot Lipstick', 'Dark Hair', 'Cigarette']",#DB9065,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk201.png
202,Human,Female,Light,3,"['Headband', 'Purple Lipstick', 'Earring']",#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk202.png
203,Human,Male,Light,3,"['Front Beard', 'Messy Hair', 'Regular Shades']",#F2A359,100.962,https://www.larvalabs.com/cryptopunks/cryptopunk203.png
204,Human,Male,Medium,2,"['Crazy Hair', 'Regular Shades']",#DB9065,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk204.png
205,Human,Male,Medium,3,"['Normal Beard Black', 'Big Shades', 'Mohawk Dark']",#DB9065,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk205.png
206,Human,Male,Light,3,"['Cigarette', 'Clown Nose', 'Cap Forward']",#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk206.png
207,Human,Male,Light,3,"['Peak Spike', 'Pipe', 'Eye Patch']",#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk207.png
208,Human,Male,Medium,3,"['Earring', 'Shaved Head', '3D Glasses']",#DB9065,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk208.png
209,Human,Female,Dark,2,"['Hot Lipstick', 'Stringy Hair']",#A4031F,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk209.png
210,Human,Female,Medium,2,"['Earring', 'Straight Hair Dark']",#DB9065,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk210.png
211,Human,Male,Dark,2,"['Mohawk Thin', 'Goat']",#A4031F,63.15,https://www.larvalabs.com/cryptopunks/cryptopunk211.png
212,Human,Female,Dark,2,"['Crazy Hair', 'Hot Lipstick']",#A4031F,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk212.png
213,Human,Female,Medium,1,['Crazy Hair'],#DB9065,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk213.png
214,Human,Male,Dark,2,"['Front Beard Dark', 'Mohawk']",#A4031F,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk214.png
215,Human,Female,Medium,1,['Mohawk'],#DB9065,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk215.png
216,Human,Male,Medium,1,['Bandana'],#DB9065,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk216.png
217,Human,Male,Medium,3,"['Chinstrap', 'Earring', 'Mohawk Dark']",#DB9065,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk217.png
218,Human,Male,Light,4,"['Cap', 'Handlebars', 'Regular Shades', 'Mole']",#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk218.png
219,Human,Female,Dark,4,"['Bandana', 'Rosy Cheeks', 'Earring', 'Clown Eyes Blue']",#A4031F,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk219.png
