tx_id,date_time,from,to,eth_price,punk_id,punk_skin_tone,punk_skin_tone_color
5157,2021-01-25 04:01:34,2137,3143,6.0,6268,Dark,#A4031F
5158,2021-01-25 05:01:09,114,3658,6.8,3797,Dark,#A4031F
5159,2021-01-25 05:01:10,2889,3143,9.0,4148,Dark,#A4031F
5160,2021-01-25 14:01:18,2137,703,4.69,4809,Dark,#A4031F
5161,2021-01-25 14:01:32,906,2252,4.87,3128,Albino,#F2DC5D
5162,2021-01-25 14:01:39,1299,5464,5.89,6843,Dark,#A4031F
5163,2021-01-25 16:01:20,5232,703,12.0,294,Dark,#A4031F
5164,2021-01-25 16:01:24,11,5464,7.97,5390,Light,#F2A359
5165,2021-01-25 17:01:54,1042,5248,19.0,4176,Medium,#DB9065
5166,2021-01-25 21:01:51,3548,5231,5.98,2581,Albino,#F2DC5D
5167,2021-01-25 22:01:11,131,5429,4.25,5392,Dark,#A4031F
5168,2021-01-25 23:01:23,1299,703,5.87,9624,Medium,#DB9065
5169,2021-01-26 02:01:08,509,4294,6.0,9271,Medium,#DB9065
5170,2021-01-26 02:01:45,141,4422,6.99,6873,Light,#F2A359
5171,2021-01-26 03:01:44,3279,885,15.0,8696,Light,#F2A359
5172,2021-01-26 05:01:39,4226,453,4.2,4303,Medium,#DB9065
5173,2021-01-26 09:01:26,114,5818,4.9,2862,Light,#F2A359
5174,2021-01-26 13:01:03,1952,268,5.89,8824,Light,#F2A359
5175,2021-01-26 13:01:03,1496,268,5.88,5252,Dark,#A4031F
5176,2021-01-26 13:01:03,1755,268,4.9,5437,Medium,#DB9065
5177,2021-01-26 13:01:06,11,268,6.61,2315,Light,#F2A359
5178,2021-01-26 13:01:11,141,541,7.49,8904,Light,#F2A359
5179,2021-01-26 13:01:11,3905,4195,5.25,2061,Medium,#DB9065
5180,2021-01-26 13:01:29,72,3637,4.45,4845,Medium,#DB9065
5181,2021-01-26 13:01:56,1052,268,7.5,3613,Light,#F2A359
5182,2021-01-26 13:01:57,4490,268,7.7,6241,Medium,#DB9065
5183,2021-01-26 14:01:40,4106,4883,6.5,850,Light,#F2A359
5184,2021-01-26 16:01:18,3002,371,4.21,7268,Light,#F2A359
5185,2021-01-26 22:01:58,906,3756,4.97,5427,Light,#F2A359
5186,2021-01-26 23:01:32,3390,509,6.9,8279,Dark,#A4031F
5187,2021-01-26 23:01:38,3002,4564,4.25,4157,Light,#F2A359
5188,2021-01-27 00:01:17,4377,4663,8.25,4770,Medium,#DB9065
5189,2021-01-27 01:01:02,5345,3486,6.0,9793,Dark,#A4031F
5190,2021-01-27 01:01:37,1994,3370,4.31,7003,Dark,#A4031F
5191,2021-01-27 02:01:20,5022,4377,8.0,6519,Medium,#DB9065
5192,2021-01-27 02:01:53,906,4377,4.78,9787,Light,#F2A359
5193,2021-01-27 02:01:58,5232,600,16.5,7602,Medium,#DB9065
5194,2021-01-27 03:01:06,8,3279,8.0,604,Medium,#DB9065
5195,2021-01-27 03:01:06,2970,2868,5.0,3380,Albino,#F2DC5D
5196,2021-01-27 03:01:21,93,3658,8.4,9167,Dark,#A4031F
5197,2021-01-27 03:01:32,22,1759,5.5,3504,Medium,#DB9065
5198,2021-01-27 05:01:05,3611,3390,5.5,4497,Light,#F2A359
5199,2021-01-27 05:01:26,8,3279,14.0,465,Light,#F2A359
5200,2021-01-27 06:01:16,1271,3314,8.5,2994,Dark,#A4031F
5201,2021-01-27 08:01:03,2088,5531,5.4,846,Light,#F2A359
5202,2021-01-27 08:01:03,2106,5881,7.5,9162,Light,#F2A359
5203,2021-01-27 08:01:34,5022,5881,10.0,7958,Medium,#DB9065
5204,2021-01-27 09:01:03,3279,4928,5.75,6788,Dark,#A4031F
5205,2021-01-27 10:01:02,4306,1565,5.5,3056,Albino,#F2DC5D
5206,2021-01-27 10:01:12,5022,4668,6.1,7494,Dark,#A4031F
5207,2021-01-27 10:01:18,5497,4859,5.45,1764,Light,#F2A359
5208,2021-01-27 10:01:30,3290,1565,9.98,3028,Albino,#F2DC5D
5209,2021-01-27 10:01:31,535,1565,7.77,6546,Albino,#F2DC5D
5210,2021-01-27 10:01:46,2949,1565,8.5,5754,Albino,#F2DC5D
5211,2021-01-27 10:01:51,5231,1565,7.5,2581,Albino,#F2DC5D
5212,2021-01-27 10:01:52,475,1565,5.5,1241,Albino,#F2DC5D
5213,2021-01-27 10:01:53,2385,1565,10.0,2914,Albino,#F2DC5D
5214,2021-01-27 11:01:08,1994,2158,4.33,3683,Medium,#DB9065
5215,2021-01-27 11:01:09,388,22,5.48,8892,Light,#F2A359
5216,2021-01-27 11:01:09,453,22,5.0,4303,Medium,#DB9065
5217,2021-01-27 11:01:48,2953,4668,8.25,9834,Medium,#DB9065
5218,2021-01-27 11:01:51,1994,2158,4.73,7955,Dark,#A4031F
5219,2021-01-27 12:01:28,5242,4668,8.0,6158,Medium,#DB9065
5220,2021-01-27 13:01:31,5022,5345,6.0,9750,Dark,#A4031F
5221,2021-01-27 14:01:44,1994,22,4.33,5803,Dark,#A4031F
5222,2021-01-27 14:01:49,4294,475,8.0,4101,Light,#F2A359
5223,2021-01-27 15:01:08,460,3143,8.5,3206,Dark,#A4031F
5224,2021-01-27 15:01:16,906,5429,4.35,6545,Medium,#DB9065
5225,2021-01-27 15:01:17,4411,3143,7.89,7540,Light,#F2A359
5226,2021-01-27 15:01:44,1994,5429,4.56,4841,Dark,#A4031F
5227,2021-01-27 15:01:50,77,3143,9.99,5148,Medium,#DB9065
