,date,from,to,eth_price,punk_id,type,gender,skin_tone,attr_count,attributes,skin_tone_color,img_url
13835,2021-04-11,1406,345,23.2,7912,Human,Male,Light,4,"['Normal Beard Black', 'Earring', 'Horned Rim Glasses', 'Mohawk Dark']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk7912.png
13836,2021-07-31,3429,4613,36.74,7912,Human,Male,Light,4,"['Normal Beard Black', 'Earring', 'Horned Rim Glasses', 'Mohawk Dark']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk7912.png
13837,2021-08-01,4613,6061,45.0,7912,Human,Male,Light,4,"['Normal Beard Black', 'Earring', 'Horned Rim Glasses', 'Mohawk Dark']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk7912.png
13838,2021-04-11,345,323,79.99,9159,Human,Male,Medium,3,"['Hoodie', 'Shadow Beard', 'Nerd Glasses']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk9159.png
13839,2021-04-11,1293,345,56.5,9159,Human,Male,Medium,3,"['Hoodie', 'Shadow Beard', 'Nerd Glasses']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk9159.png
13840,2021-04-11,547,5453,25.85,8327,Human,Male,Medium,3,"['Big Shades', 'Goat', 'Knitted Cap']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk8327.png
13841,2021-04-11,4791,1152,95.0,1348,Human,Male,Light,4,"['Normal Beard Black', 'Earring', 'Crazy Hair', '3D Glasses']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk1348.png
13842,2021-04-11,3416,6325,69.99,4940,Human,Male,Medium,2,"['Hoodie', 'Classic Shades']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk4940.png
13843,2021-08-01,6325,4786,198.0,4940,Human,Male,Medium,2,"['Hoodie', 'Classic Shades']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk4940.png
13844,2021-04-11,1406,294,23.7,9275,Human,Male,Medium,3,"['Police Cap', 'Shadow Beard', 'Nerd Glasses']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk9275.png
13845,2021-04-11,1406,1352,26.3,5724,Human,Female,Albino,2,"['Eye Patch', 'Wild Hair']",#F2DC5D,https://www.larvalabs.com/cryptopunks/cryptopunk5724.png
13846,2021-04-11,1293,4273,59.0,6552,Human,Male,Medium,2,"['Smile', 'Cowboy Hat']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk6552.png
13847,2021-11-08,3607,6304,288.0,6552,Human,Male,Medium,2,"['Smile', 'Cowboy Hat']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk6552.png
13848,2021-04-11,1406,345,21.7,6644,Human,Male,Medium,4,"['Eye Mask', 'Normal Beard Black', 'Earring', 'Mohawk Dark']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk6644.png
13849,2021-04-21,345,5392,25.99,6644,Human,Male,Medium,4,"['Eye Mask', 'Normal Beard Black', 'Earring', 'Mohawk Dark']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk6644.png
13850,2021-04-11,1406,345,22.2,6314,Human,Male,Albino,3,"['Peak Spike', 'Shadow Beard', 'Small Shades']",#F2DC5D,https://www.larvalabs.com/cryptopunks/cryptopunk6314.png
13851,2021-04-12,345,3964,24.99,6314,Human,Male,Albino,3,"['Peak Spike', 'Shadow Beard', 'Small Shades']",#F2DC5D,https://www.larvalabs.com/cryptopunks/cryptopunk6314.png
13852,2022-01-11,3255,5272,99.0,6314,Human,Male,Albino,3,"['Peak Spike', 'Shadow Beard', 'Small Shades']",#F2DC5D,https://www.larvalabs.com/cryptopunks/cryptopunk6314.png
13853,2021-04-11,1523,809,55.0,4729,Human,Female,Medium,1,['Regular Shades'],#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk4729.png
13854,2021-08-05,809,1816,79.0,4729,Human,Female,Medium,1,['Regular Shades'],#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk4729.png
13855,2021-04-11,5012,4389,60.0,1979,Human,Female,Medium,2,"['Red Mohawk', 'Gold Chain']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk1979.png
13856,2021-09-16,4389,5178,125.0,1979,Human,Female,Medium,2,"['Red Mohawk', 'Gold Chain']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk1979.png
13857,2021-04-11,4791,4548,35.5,8582,Human,Female,Light,3,"['Pipe', 'Clown Eyes Green', 'Blonde Short']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk8582.png
13858,2021-04-11,3392,1352,75.0,2146,Human,Female,Medium,3,"['Black Lipstick', 'Clown Eyes Green', 'Choker']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk2146.png
13859,2021-04-11,179,826,19.99,7495,Human,Female,Dark,3,"['Straight Hair', 'Purple Lipstick', 'Cigarette']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk7495.png
13860,2021-04-16,826,4463,19.99,7495,Human,Female,Dark,3,"['Straight Hair', 'Purple Lipstick', 'Cigarette']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk7495.png
13861,2021-04-26,5308,1023,21.7,7495,Human,Female,Dark,3,"['Straight Hair', 'Purple Lipstick', 'Cigarette']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk7495.png
13862,2021-04-12,2239,674,47.99,2572,Human,Male,Albino,3,"['Vampire Hair', 'Front Beard', '3D Glasses']",#F2DC5D,https://www.larvalabs.com/cryptopunks/cryptopunk2572.png
13863,2021-04-22,2895,2789,41.99,2572,Human,Male,Albino,3,"['Vampire Hair', 'Front Beard', '3D Glasses']",#F2DC5D,https://www.larvalabs.com/cryptopunks/cryptopunk2572.png
13864,2021-07-04,2789,1956,44.9,2572,Human,Male,Albino,3,"['Vampire Hair', 'Front Beard', '3D Glasses']",#F2DC5D,https://www.larvalabs.com/cryptopunks/cryptopunk2572.png
13865,2021-04-12,989,3392,30.0,6113,Human,Female,Dark,3,"['Messy Hair', 'Silver Chain', 'Horned Rim Glasses']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk6113.png
13866,2021-04-12,1406,989,25.4,6113,Human,Female,Dark,3,"['Messy Hair', 'Silver Chain', 'Horned Rim Glasses']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk6113.png
13867,2021-04-12,3677,4619,33.5,564,Human,Male,Dark,2,"['Mohawk', 'Big Beard']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk564.png
13868,2021-08-28,3997,5028,135.0,564,Human,Male,Dark,2,"['Mohawk', 'Big Beard']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk564.png
13869,2021-12-29,5028,6123,72.99,564,Human,Male,Dark,2,"['Mohawk', 'Big Beard']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk564.png
13870,2022-03-11,2642,5111,79.95,564,Human,Male,Dark,2,"['Mohawk', 'Big Beard']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk564.png
13871,2022-04-16,5111,3898,69.5,564,Human,Male,Dark,2,"['Mohawk', 'Big Beard']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk564.png
13872,2022-06-17,3961,1247,56.0,564,Human,Male,Dark,2,"['Mohawk', 'Big Beard']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk564.png
13873,2021-04-12,5695,2276,37.0,6350,Human,Female,Medium,4,"['Straight Hair Blonde', 'Hot Lipstick', 'Earring', 'Nerd Glasses']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk6350.png
13874,2021-05-02,3563,4721,41.2,6350,Human,Female,Medium,4,"['Straight Hair Blonde', 'Hot Lipstick', 'Earring', 'Nerd Glasses']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk6350.png
13875,2021-04-12,5695,3838,26.0,6359,Human,Male,Dark,3,"['Peak Spike', 'Spots', 'Chinstrap']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk6359.png
13876,2021-05-30,1684,5951,19.98,6359,Human,Male,Dark,3,"['Peak Spike', 'Spots', 'Chinstrap']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk6359.png
13877,2022-05-30,5951,3096,46.0,6359,Human,Male,Dark,3,"['Peak Spike', 'Spots', 'Chinstrap']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk6359.png
13878,2021-04-12,3677,2276,71.7,877,Human,Male,Light,3,"['Luxurious Beard', 'Hoodie', 'Earring']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk877.png
13879,2021-04-16,2276,5050,85.0,877,Human,Male,Light,3,"['Luxurious Beard', 'Hoodie', 'Earring']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk877.png
13880,2021-08-04,5050,1204,230.0,877,Human,Male,Light,3,"['Luxurious Beard', 'Hoodie', 'Earring']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk877.png
13881,2021-04-12,5028,4569,36.99,5475,Human,Male,Dark,3,"['Peak Spike', 'Earring', 'VR']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk5475.png
13882,2021-08-28,3025,1136,133.45,5475,Human,Male,Dark,3,"['Peak Spike', 'Earring', 'VR']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk5475.png
13883,2021-04-12,3392,60,57.99,7026,Human,Male,Medium,3,"['Mustache', 'Earring', 'Cowboy Hat']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk7026.png
13884,2021-04-12,4820,2437,20.5,8067,Human,Male,Light,3,"['Goat', 'Knitted Cap', 'Mole']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk8067.png
13885,2021-04-12,3677,1393,45.4,915,Human,Male,Medium,2,"['Front Beard Dark', 'Cowboy Hat']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk915.png
13886,2021-08-06,1393,1204,130.0,915,Human,Male,Medium,2,"['Front Beard Dark', 'Cowboy Hat']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk915.png
13887,2021-04-12,3677,5368,39.7,5685,Human,Female,Medium,3,"['Cap', 'VR', 'Purple Lipstick']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk5685.png
13888,2021-04-12,1406,5368,44.8,9741,Human,Female,Albino,3,"['Hot Lipstick', 'Wild Hair', 'VR']",#F2DC5D,https://www.larvalabs.com/cryptopunks/cryptopunk9741.png
13889,2021-04-12,3392,5721,27.99,6896,Human,Female,Albino,4,"['Bandana', 'Purple Eye Shadow', 'Purple Lipstick', 'Earring']",#F2DC5D,https://www.larvalabs.com/cryptopunks/cryptopunk6896.png
13890,2021-04-12,4451,2741,29.99,1075,Human,Male,Dark,4,"['Cap', 'Big Shades', 'Chinstrap', 'Earring']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk1075.png
13891,2021-04-21,2741,2010,31.98,1075,Human,Male,Dark,4,"['Cap', 'Big Shades', 'Chinstrap', 'Earring']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk1075.png
13892,2021-04-12,3077,5721,33.0,9842,Human,Male,Light,3,"['Normal Beard Black', 'Cap Forward', 'Earring']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk9842.png
13893,2021-08-06,5721,5135,75.0,9842,Human,Male,Light,3,"['Normal Beard Black', 'Cap Forward', 'Earring']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk9842.png
13894,2021-12-24,5344,1044,59.9,9842,Human,Male,Light,3,"['Normal Beard Black', 'Cap Forward', 'Earring']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk9842.png
13895,2022-01-10,2349,871,89.99,9842,Human,Male,Light,3,"['Normal Beard Black', 'Cap Forward', 'Earring']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk9842.png
13896,2021-04-12,1727,1246,23.95,2878,Human,Male,Dark,3,"['Clown Eyes Blue', 'Peak Spike', 'Pipe']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk2878.png
13897,2021-04-21,1246,4044,22.5,2878,Human,Male,Dark,3,"['Clown Eyes Blue', 'Peak Spike', 'Pipe']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk2878.png
13898,2021-04-12,5795,4679,24.97,506,Human,Male,Medium,2,"['Messy Hair', 'Big Shades']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk506.png
13899,2021-04-14,4679,1000,31.0,506,Human,Male,Medium,2,"['Messy Hair', 'Big Shades']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk506.png
13900,2022-05-10,1000,3096,69.0,506,Human,Male,Medium,2,"['Messy Hair', 'Big Shades']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk506.png
13901,2022-06-26,4282,2950,94.0,506,Human,Male,Medium,2,"['Messy Hair', 'Big Shades']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk506.png
13902,2021-04-12,4183,2291,24.98,5447,Human,Male,Medium,4,"['Cap Forward', 'Earring', 'Goat', 'Small Shades']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk5447.png
13903,2021-04-12,5695,5385,19.75,6591,Human,Male,Light,3,"['Clown Eyes Blue', 'Handlebars', 'Mohawk Dark']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk6591.png
13904,2021-04-27,5385,5374,21.8,6591,Human,Male,Light,3,"['Clown Eyes Blue', 'Handlebars', 'Mohawk Dark']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk6591.png
13905,2021-04-12,179,1819,20.5,7906,Human,Female,Medium,3,"['Bandana', 'Clown Eyes Green', 'Purple Lipstick']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk7906.png
13906,2021-04-12,3392,6083,54.99,8053,Human,Male,Light,2,"['Mustache', 'Top Hat']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk8053.png
13907,2021-08-06,6018,6118,139.0,8053,Human,Male,Light,2,"['Mustache', 'Top Hat']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk8053.png
13908,2021-04-12,179,5795,19.99,7556,Human,Female,Medium,2,"['Clown Eyes Green', 'Mohawk Thin']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk7556.png
13909,2021-05-20,1566,3050,14.99,7556,Human,Female,Medium,2,"['Clown Eyes Green', 'Mohawk Thin']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk7556.png
13910,2021-06-29,3050,3980,16.25,7556,Human,Female,Medium,2,"['Clown Eyes Green', 'Mohawk Thin']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk7556.png
13911,2021-07-04,3980,1538,17.7,7556,Human,Female,Medium,2,"['Clown Eyes Green', 'Mohawk Thin']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk7556.png
13912,2021-07-30,1538,2631,23.99,7556,Human,Female,Medium,2,"['Clown Eyes Green', 'Mohawk Thin']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk7556.png
13913,2021-04-12,3392,1067,34.99,9481,Human,Female,Dark,3,"['Mole', 'Wild White Hair', 'Green Eye Shadow']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk9481.png
13914,2021-08-04,1067,1577,69.69,9481,Human,Female,Dark,3,"['Mole', 'Wild White Hair', 'Green Eye Shadow']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk9481.png
13915,2021-04-12,2292,2673,65.0,3988,Human,Female,Light,2,"['Cap', '3D Glasses']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk3988.png
13916,2022-02-08,2673,3114,100.0,3988,Human,Female,Light,2,"['Cap', '3D Glasses']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk3988.png
13917,2021-04-12,2292,547,22.0,7721,Human,Male,Light,4,"['Eye Mask', 'Muttonchops', 'Earring', 'Knitted Cap']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk7721.png
13918,2021-04-13,166,4569,120.0,2000,Human,Female,Dark,3,"['Big Shades', 'Tiara', 'Earring']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk2000.png
13919,2021-04-13,4257,5050,24.0,709,Human,Male,Dark,3,"['Shadow Beard', 'Earring', 'Shaved Head']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk709.png
13920,2021-06-02,5050,5043,14.69,709,Human,Male,Dark,3,"['Shadow Beard', 'Earring', 'Shaved Head']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk709.png
13921,2021-06-16,5043,2590,15.4,709,Human,Male,Dark,3,"['Shadow Beard', 'Earring', 'Shaved Head']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk709.png
13922,2021-08-27,2590,5048,100.0,709,Human,Male,Dark,3,"['Shadow Beard', 'Earring', 'Shaved Head']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk709.png
13923,2021-08-28,5048,5472,127.0,709,Human,Male,Dark,3,"['Shadow Beard', 'Earring', 'Shaved Head']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk709.png
13924,2021-04-13,345,5557,29.99,4852,Human,Male,Medium,3,"['Vampire Hair', 'Big Shades', 'Earring']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk4852.png
13925,2021-04-13,3677,345,38.0,814,Human,Male,Medium,3,"['Earring', 'Knitted Cap', '3D Glasses']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk814.png
13926,2021-08-23,345,1074,129.99,814,Human,Male,Medium,3,"['Earring', 'Knitted Cap', '3D Glasses']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk814.png
13927,2022-01-31,1074,6208,138.88,814,Human,Male,Medium,3,"['Earring', 'Knitted Cap', '3D Glasses']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk814.png
13928,2022-02-22,6208,2230,140.0,814,Human,Male,Medium,3,"['Earring', 'Knitted Cap', '3D Glasses']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk814.png
13929,2021-04-13,3027,5308,25.0,8947,Human,Male,Light,3,"['Eye Mask', 'Earring', 'Crazy Hair']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk8947.png
13930,2021-07-09,4251,6279,31.0,8947,Human,Male,Light,3,"['Eye Mask', 'Earring', 'Crazy Hair']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk8947.png
13931,2021-04-13,3027,345,27.0,2745,Human,Male,Light,4,"['Peak Spike', 'Nerd Glasses', 'Normal Beard', 'Pipe']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk2745.png
13932,2021-04-17,345,1957,33.5,2745,Human,Male,Light,4,"['Peak Spike', 'Nerd Glasses', 'Normal Beard', 'Pipe']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk2745.png
13933,2021-04-13,3027,658,30.0,8474,Human,Male,Albino,2,"['Cap Forward', 'Horned Rim Glasses']",#F2DC5D,https://www.larvalabs.com/cryptopunks/cryptopunk8474.png
13934,2021-07-17,4778,3099,31.5,8474,Human,Male,Albino,2,"['Cap Forward', 'Horned Rim Glasses']",#F2DC5D,https://www.larvalabs.com/cryptopunks/cryptopunk8474.png
13935,2021-12-31,3099,973,95.0,8474,Human,Male,Albino,2,"['Cap Forward', 'Horned Rim Glasses']",#F2DC5D,https://www.larvalabs.com/cryptopunks/cryptopunk8474.png
13936,2021-04-13,5795,345,21.47,3114,Human,Male,Dark,2,"['Classic Shades', 'Knitted Cap']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk3114.png
13937,2021-04-15,345,1443,23.99,3114,Human,Male,Dark,2,"['Classic Shades', 'Knitted Cap']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk3114.png
13938,2022-04-30,1443,2374,66.66,3114,Human,Male,Dark,2,"['Classic Shades', 'Knitted Cap']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk3114.png
13939,2021-04-13,5804,6109,45.0,457,Human,Male,Light,3,"['Chinstrap', 'Knitted Cap', '3D Glasses']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk457.png
13940,2022-01-20,1073,3096,112.0,457,Human,Male,Light,3,"['Chinstrap', 'Knitted Cap', '3D Glasses']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk457.png
13941,2022-01-28,2642,2561,149.95,457,Human,Male,Light,3,"['Chinstrap', 'Knitted Cap', '3D Glasses']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk457.png
13942,2022-07-06,1542,806,160.0,457,Human,Male,Light,3,"['Chinstrap', 'Knitted Cap', '3D Glasses']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk457.png
13943,2021-04-13,5927,5755,37.0,4907,Human,Male,Medium,3,"['Big Shades', 'Mustache', 'Crazy Hair']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk4907.png
13944,2021-04-13,3392,1033,27.49,7919,Human,Female,Dark,2,"['Pipe', 'Mohawk Thin']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk7919.png
13945,2021-04-19,1033,5043,25.0,7919,Human,Female,Dark,2,"['Pipe', 'Mohawk Thin']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk7919.png
13946,2021-07-29,5043,6301,23.5,7919,Human,Female,Dark,2,"['Pipe', 'Mohawk Thin']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk7919.png
13947,2021-07-30,6301,2631,25.75,7919,Human,Female,Dark,2,"['Pipe', 'Mohawk Thin']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk7919.png
13948,2021-04-13,3027,345,30.0,3194,Human,Male,Medium,4,"['Cap Forward', 'Big Shades', 'Chinstrap', 'Earring']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk3194.png
13949,2021-05-11,345,2353,30.99,3194,Human,Male,Medium,4,"['Cap Forward', 'Big Shades', 'Chinstrap', 'Earring']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk3194.png
13950,2021-04-13,3677,345,56.0,784,Human,Male,Light,4,"['Mohawk Thin', 'Silver Chain', 'Medical Mask', '3D Glasses']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk784.png
13951,2021-07-31,345,2000,89.99,784,Human,Male,Light,4,"['Mohawk Thin', 'Silver Chain', 'Medical Mask', '3D Glasses']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk784.png
13952,2021-08-05,2000,175,150.0,784,Human,Male,Light,4,"['Mohawk Thin', 'Silver Chain', 'Medical Mask', '3D Glasses']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk784.png
13953,2021-04-13,166,861,70.0,762,Human,Male,Albino,1,['Purple Hair'],#F2DC5D,https://www.larvalabs.com/cryptopunks/cryptopunk762.png
13954,2021-04-13,3677,345,49.9,735,Human,Male,Medium,4,"['Earring', 'Nerd Glasses', 'Mole', 'Cowboy Hat']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk735.png
13955,2021-08-23,345,1703,134.99,735,Human,Male,Medium,4,"['Earring', 'Nerd Glasses', 'Mole', 'Cowboy Hat']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk735.png
13956,2021-04-13,3677,345,37.6,648,Human,Male,Light,3,"['Peak Spike', 'Eye Patch', 'Big Beard']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk648.png
13957,2021-07-30,345,4778,44.99,648,Human,Male,Light,3,"['Peak Spike', 'Eye Patch', 'Big Beard']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk648.png
13958,2021-04-13,3677,4082,49.2,642,Human,Female,Medium,2,"['Pink With Hat', 'Purple Lipstick']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk642.png
13959,2021-07-27,2239,383,42.0,642,Human,Female,Medium,2,"['Pink With Hat', 'Purple Lipstick']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk642.png
13960,2021-07-27,4082,2239,42.0,642,Human,Female,Medium,2,"['Pink With Hat', 'Purple Lipstick']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk642.png
13961,2021-08-05,383,1892,88.88,642,Human,Female,Medium,2,"['Pink With Hat', 'Purple Lipstick']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk642.png
13962,2021-11-22,1892,5740,135.0,642,Human,Female,Medium,2,"['Pink With Hat', 'Purple Lipstick']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk642.png
13963,2021-12-31,339,1097,168.0,642,Human,Female,Medium,2,"['Pink With Hat', 'Purple Lipstick']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk642.png
13964,2021-04-13,166,3707,39.0,568,Human,Male,Albino,2,"['Peak Spike', 'VR']",#F2DC5D,https://www.larvalabs.com/cryptopunks/cryptopunk568.png
13965,2021-04-13,1406,989,24.3,4149,Human,Female,Dark,2,"['Horned Rim Glasses', 'Wild Hair']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk4149.png
13966,2021-04-24,989,3560,24.99,4149,Human,Female,Dark,2,"['Horned Rim Glasses', 'Wild Hair']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk4149.png
13967,2021-07-31,3560,3762,30.0,4149,Human,Female,Dark,2,"['Horned Rim Glasses', 'Wild Hair']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk4149.png
13968,2021-08-02,3762,5981,32.5,4149,Human,Female,Dark,2,"['Horned Rim Glasses', 'Wild Hair']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk4149.png
13969,2021-08-03,5981,1830,37.4,4149,Human,Female,Dark,2,"['Horned Rim Glasses', 'Wild Hair']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk4149.png
13970,2021-04-13,5695,2700,21.0,6745,Human,Male,Medium,3,"['Eye Mask', 'Earring', 'Shaved Head']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk6745.png
13971,2021-05-02,2700,5695,22.95,6745,Human,Male,Medium,3,"['Eye Mask', 'Earring', 'Shaved Head']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk6745.png
13972,2021-04-13,1406,4389,25.9,9609,Human,Male,Albino,4,"['Cigarette', 'Classic Shades', 'Earring', 'Mohawk']",#F2DC5D,https://www.larvalabs.com/cryptopunks/cryptopunk9609.png
13973,2021-08-07,4389,1437,65.0,9609,Human,Male,Albino,4,"['Cigarette', 'Classic Shades', 'Earring', 'Mohawk']",#F2DC5D,https://www.larvalabs.com/cryptopunks/cryptopunk9609.png
13974,2021-04-13,179,4737,20.5,5400,Human,Male,Medium,3,"['Bandana', 'Earring', 'Clown Eyes Green']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk5400.png
13975,2021-05-02,4737,5695,21.44,5400,Human,Male,Medium,3,"['Bandana', 'Earring', 'Clown Eyes Green']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk5400.png
13976,2021-06-08,5695,1608,16.0,5400,Human,Male,Medium,3,"['Bandana', 'Earring', 'Clown Eyes Green']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk5400.png
13977,2021-08-07,1608,1328,53.5,5400,Human,Male,Medium,3,"['Bandana', 'Earring', 'Clown Eyes Green']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk5400.png
13978,2021-12-03,1328,328,69.69,5400,Human,Male,Medium,3,"['Bandana', 'Earring', 'Clown Eyes Green']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk5400.png
13979,2021-12-07,328,4512,72.69,5400,Human,Male,Medium,3,"['Bandana', 'Earring', 'Clown Eyes Green']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk5400.png
